,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,International Releases:,Video Release:,MPAA Rating:,Running Time:,Franchise:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
313,https://www.the-numbers.com/movie/Jay-and-Silent-Bob-Reboot,"['Kevin Smith', 'Jason Mewes']","[['Kevin Smith', 'Director'], ['Kevin Smith', 'Screenwriter'], ['Jordan Monsanto', 'Producer'], ['Liz Destro', 'Producer'], ['Tracey Landon', 'Line Producer'], ['Jason Mewes', 'Executive Producer'], ['Jennifer Schwalbach', 'Executive Producer'], ['Bill Block', 'Executive Producer'], ['R. Bryan Wright', 'Executive Producer'], ['David Pomier', 'Executive Producer'], ['William V. Bromley Jr', 'Executive Producer'], ['Shanan Becker', 'Executive Producer'], ['Jonathan Saba', 'Executive Producer'], ['Ness Saban', 'Executive Producer'], ['Ali Jazayeri', 'Executive Producer'], ['David Gendron', 'Executive Producer'], ['Michael Hansen', 'Executive Producer'], ['Mickey Gooch, Jr.', 'Executive Producer'], ['Diane Gooch', 'Executive Producer'], ['Sayres Heady', 'Executive Producer'], ['Kevin Smith', 'Editor'], ['Yaron Levy', 'Director of Photography'], ['Nate Jones', 'Production Designer'], ['Melissa Walker', 'Costume Designer'], ['Amine Ramer', 'Music Supervisor'], ['James Venable', 'Composer']]","$93,520 (2.0% of total gross)",17.93 (domestic box office/biggest weekend),97.0% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 0.5 times production budget)","1 opening theaters/788 max. theaters, 0.1 weeks average run per theater","$5,195,479","October 15th, 2019 (Special Engagement) by Fathom EventsOctober 18th, 2019 (Limited) by Saban Films","November 29th, 2019 (Wide), released as Jay & Silent Bob Reboot (United Kingdom)
March 6th, 2020 (Wide), released as Jay And Silent Bob Reboot (Australia)
","January 21st, 2020 by Lionsgate Home Entertainment","R for pervasive strong crude sexual content, language throughout, drug use and some nudity.(Rating bulletin 2590 (Cert #52197), 8/7/2019)",95 minutes,View Askewniverse,vs. TuskCreate your own comparison chart…,"Buddy Comedy, Delayed Sequel, Ensemble, Gratuitous Cameos, Angels, Breaking the Fourth Wall, Narcotics, Movie Business, Road Trip, Dysfunctional Family, LGBTQ+, Relationships Gone Wrong, Scene in End Credits, Same Actor, Multiple Roles",Based on Movie,Comedy,Live Action,Contemporary Fiction,"View Askew, Saban Films, Destro Films, Mewesings, SModcast Pictures, Hideout Pictures, Miramax Films, Intercut Capital",United States,English,"$4,589,490","$140,738","$4,730,228","$607,780","$2,101,194","$2,708,974"
314,https://www.the-numbers.com/movie/Jojo-Rabbit-(Germany)-(2019),"['Roman Griffin Davis', 'Thomasin McKenzie', 'Taika Waititi', 'Rebel Wilson', 'Stephen Merchant', 'Alfie Allen', 'Sam Rockwell', 'Scarlett Johansson']","[['Taika Waititi', 'Director'], ['Taika Waititi', 'Screenwriter'], ['Christine Leunens', 'Story based on the book “Caging Skies” by'], ['Carthew Neal', 'Producer'], ['Taika Waititi', 'Producer'], ['Chelsea Winstanley', 'Producer'], ['Kevan Van Thompson', 'Executive Producer'], ['Mihai Malaimare Jr.', 'Director of Photography'], ['Ra Vincent', 'Production Designer'], ['Tom Eagles', 'Editor'], ['Michael Giacchino', 'Composer'], ['Mayes C. Rubeo', 'Costume Designer'], ['Jason Chen', 'Visual Effects Supervisor'], ['Des Hamilton', 'Casting Director']]","$349,555 (1.0% of total gross)",8.44 (domestic box office/biggest weekend),38.4% (domestic box office/worldwide),"$14,000,000 (worldwide box office is 6.2 times production budget)","5 opening theaters/1,173 max. theaters, 9.6 weeks average run per theater","$37,713,130","October 18th, 2019 (Limited) by Fox Searchlight","October 24th, 2019 (Wide) (New Zealand)
December 27th, 2019 (Wide) (Australia)
January 1st, 2020 (Wide) (United Kingdom)
January 3rd, 2020 (Wide) (Netherlands)
January 3rd, 2020 (Wide) (Taiwan)
... Show all releases
","February 4th, 2020 by Walt Disney Home Entertainment","PG-13 for mature thematic content, some disturbing images, violence, and language.(Rating bulletin 2576 (Cert #52154), 5/1/2019)",108 minutes,,"Best Picture Oscar Nominees, 2020vs. Gisaengchung (기생충)Create your own comparison chart…","2020 Oscars Best Picture Nominee, Nazis, 1940s, World War II, Set in Germany, Jewish, Coming of Age, Romance, First Love, Unrequited Love, Death of a Sibling, Young Child Dealing with the Death of a Parent, Child Soldier, Fugitive / On the Run, Intertitle, Imaginary Friend",Original Screenplay,Black Comedy,Live Action,Historical Fiction,"Fox Searchlight Pictures, TSG Entertainment, Defender Films, Piki Films","Germany, United States",English,"$33,370,906","$53,507,167","$86,878,073","$509,676","$2,965,342","$3,475,018"
315,https://www.the-numbers.com/movie/Lighthouse-The-(2019),"['Willem Dafoe', 'Robert Pattinson']","[['Robert Eggers', 'Director'], ['Robert Eggers', 'Screenwriter'], ['Max Eggers', 'Screenwriter'], ['Jay Van Hoy', 'Producer'], ['Rodrigo Teixeira', 'Producer'], [""Lourenco Sant' Anna"", 'Producer'], ['Youree Henley', 'Producer'], ['Robert Eggers', 'Producer'], ['Arnon Milchan', 'Executive Producer'], ['Isaac Ericson', 'Executive Producer']]","$427,797 (3.9% of total gross)",3.59 (domestic box office/biggest weekend),59.5% (domestic box office/worldwide),"$4,000,000 (worldwide box office is 4.6 times production budget)","8 opening theaters/978 max. theaters, 3.1 weeks average run per theater","$12,395,748","October 18th, 2019 (Limited) by A24","October 31st, 2019 (Wide) (Slovenia)
November 14th, 2019 (Wide) (Iceland)
November 15th, 2019 (Wide) (Estonia)
November 15th, 2019 (Wide) (Finland)
November 22nd, 2019 (Wide) (Sweden)
... Show all releases
","December 19th, 2019 by A24","R for sexual content, nudity, violence, disturbing images, and some language(Rating bulletin 2581 (Cert #52246), 6/5/2019)",110 minutes,,vs. Good TimeCreate your own comparison chart…,"1890s, Lighthouse, Psychological Horror, Retro Black and White, Mermaids",Original Screenplay,Horror,Live Action,Historical Fiction,"A24, RT Features, Regency Enterprises","Canada, United States",English,"$10,867,104","$7,395,203","$18,262,307","$703,882","$2,136,490","$2,840,372"
316,https://www.the-numbers.com/movie/82-nyeonsaeng-kimjiyeong-(S-Korea),[],"[['Do-young Kim', 'Director']]",,,,,,,,"October 23rd, 2019 (Wide) (South Korea)
November 7th, 2019 (Wide), released as Kim Ji-Young: Born 1982 (New Zealand)
November 8th, 2019 (Wide), released as Kim Ji-young: Born 1982 (Australia)
November 8th, 2019 (Wide) (Hong Kong)
October 9th, 2020 (Wide), released as 82年生まれ、キム・ジヨン (Japan)
... Show all releases
",,,118 minutes,,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,Republic of Korea,Korean,n/a,"$27,728,277","$27,728,277",,,
317,https://www.the-numbers.com/movie/Black-and-Blue-(2019),"['Frank Grillo', 'Mike Colter', 'Reid Scott', 'Beau Knapp', 'Naomie Harris', 'Tyrese Gibson']","[['Deon Taylor', 'Director'], ['Sean Sorensen', 'Producer'], ['Peter A. Dowling', 'Screenwriter'], ['Roxanne Avent', 'Executive Producer'], ['Joshua Throne', 'Executive Producer'], ['Dante Spinotti', 'Director of Photography'], ['Frank J. Zito III*', 'Production Designer'], ['Peck Prior', 'Editor'], ['Geoff Zanelli', 'Composer'], ['Lauren Bott', 'Costume Designer']]","$8,376,846 (38.1% of total gross)",2.63 (domestic box office/biggest weekend),96.8% (domestic box office/worldwide),"$12,000,000 (worldwide box office is 1.9 times production budget)","2,062 opening theaters/2,062 max. theaters, 2.1 weeks average run per theater","$25,112,771","October 25th, 2019 (Wide) by Sony Pictures","October 23rd, 2019 (Wide) (Jamaica)
October 23rd, 2019 (Wide) (Trinidad)
October 24th, 2019 (Wide) (Aruba)
October 24th, 2019 (Wide) (Curacao)
October 24th, 2019 (Wide) (Suriname)
... Show all releases
","December 31st, 2019 by Sony Pictures Home EntertainmentMarch 2nd, 2020 by Sony Pictures","R for violence and language.(Rating bulletin 2600 (Cert #52040), 10/16/2019)",108 minutes,,vs. CountdownCreate your own comparison chart…,"Beat Cops, Corrupt Cops, Drug Dealer, Gangs, Revenge, Fugitive / On the Run, Action Thriller, Framed",Original Screenplay,Action,Live Action,Contemporary Fiction,"Royal Viking Entertainment, Hidden Empire Film Group, Screen Gems",United States,English,"$22,012,729","$717,415","$22,730,144","$1,505,208","$1,274,381","$2,779,589"
318,https://www.the-numbers.com/movie/Tekst-(Russia),[],"[['Klim Shipenko', 'Director']]",,,,,,,,"October 24th, 2019 (Wide), released as ТЕКСТ (Russia (CIS))
November 8th, 2019 (Wide), released as Žinutė (Lithuania)
",,,132 minutes,,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,Russian Federation,Russian,n/a,"$6,157,714","$6,157,714",,,
319,https://www.the-numbers.com/movie/Countdown-(2019),"['Jordan Calloway', 'Talitha Bateman', 'Tichina Arnold', 'P.J. Byrne', 'Peter Facinelli', 'Dillon Lane', 'Matt Letscher', 'Valente Rodriguez', 'Tom Segura', 'Anne Winters', 'Elizabeth Lail']","[['Justin Dec', 'Director'], ['Justin Dec', 'Screenwriter'], ['Zack Schille', 'Producer'], ['John Morris', 'Producer'], ['Sean Anders', 'Producer'], ['John Rickard', 'Producer'], ['Robert Simonds', 'Executive Producer'], ['Adam Fogelson', 'Executive Producer'], ['Gregory Plotkin', 'Executive Producer'], ['Tyler Zacharia', 'Executive Producer'], ['Matthew Medlin', 'Executive Producer'], ['Alex Boies', 'Executive Producer'], ['Maxime Alexandre', 'Director of Photography'], ['Clayton Hartley', 'Production Designer'], ['Brad Wilhite', 'Editor'], [""Abby O'Sullivan"", 'Costume Designer'], ['Danny Bensi', 'Composer'], ['Saunder Jurriaans', 'Composer'], ['Jason Markey', 'Music Supervisor'], ['Max Jacoby', 'Co-Producer'], ['Devin Andre', 'Co-Producer'], ['Nicolas Harvard', 'Co-Producer'], ['Rich Delia', 'Casting Director']]","$8,865,082 (34.6% of total gross)",2.89 (domestic box office/biggest weekend),60.7% (domestic box office/worldwide),"$6,500,000 (worldwide box office is 6.5 times production budget)","2,675 opening theaters/2,675 max. theaters, 3.4 weeks average run per theater","$29,229,946","October 25th, 2019 (Wide) by STX Entertainment","October 25th, 2019 (Wide), released as Обратно броене (Bulgaria)
October 25th, 2019 (Wide), released as Mirties APPS'AS (Lithuania)
October 25th, 2019 (Wide) (Middle East Region)
October 25th, 2019 (Wide) (Netherlands)
October 25th, 2019 (Wide), released as O aplicaţie de coşmar (Romania)
... Show all releases
","January 7th, 2020 by Universal Home Entertainment","PG-13 for terror, violence, bloody images, suggestive material, language and thematic elements.(Rating bulletin 2598 (Cert #52409), 10/2/2019)",90 minutes,,vs. SearchingCreate your own comparison chart…,"Slasher Horror, Internet, Predicted Death",Original Screenplay,Horror,Live Action,Contemporary Fiction,"Boies/Schiller, Two Grown Men Productions, Wrigley Pictures, STX Films",United States,English,"$25,621,766","$16,554,435","$42,176,201",,,
320,https://www.the-numbers.com/movie/Cui-mian-cai-jue-(Hong-Kong),[],[],,,,,,,,"October 25th, 2019 (Wide) (China)
November 8th, 2019 (Wide) (Hong Kong)
",,,93 minutes,,Create your own comparison chart…,Crime,Original Screenplay,Action,Live Action,Contemporary Fiction,,"China, Hong Kong","Cantonese, Mandarin",n/a,"$14,917,516","$14,917,516",,,
321,https://www.the-numbers.com/movie/Hors-normes-(France),"['Vincent Cassel', 'Reda Kateb']",[],,,,,,,,"October 25th, 2019 (Wide) (France)
November 29th, 2019 (Wide), released as Výjimeční (Czech Republic)
November 29th, 2019 (Wide) (Germany)
November 29th, 2019 (Wide), released as Výnimoční (Slovakia)
December 13th, 2019 (Wide) (Netherlands)
... Show all releases
",,,114 minutes,,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,France,French,n/a,"$19,314,289","$19,314,289",,,
322,https://www.the-numbers.com/movie/Saenai-Heroine-no-Sodatekata-Fine-(Japan),[],"[['Akihisa Shibata', 'Director']]",,,,,,,,"October 25th, 2019 (Wide) (Japan)
February 27th, 2020 (Wide) (South Korea)
",,,115 minutes,,Create your own comparison chart…,,Based on Comic/Graphic Novel,Romantic Comedy,Digital Animation,,,Japan,Japanese,n/a,"$6,611,464","$6,611,464",,,
323,https://www.the-numbers.com/movie/Terminator-Dark-Fate-(2019),"['Linda Hamilton', 'Mackenzie Davis', 'Gabriel Luna', 'Natalia Reyes', 'Arnold Schwarzenegger']","[['Tim Miller', 'Director'], ['David S. Goyer', 'Screenwriter'], ['Justin Rhodes', 'Screenwriter'], ['Billy Ray', 'Screenwriter'], ['Charles Eglee', 'Story by'], ['James Cameron', 'Story by'], ['Josh Friedman', 'Story by'], ['David S. Goyer', 'Story by'], ['Justin Rhodes', 'Story by'], ['James Cameron', 'Producer'], ['David Ellison', 'Producer'], ['Dana Goldberg', 'Executive Producer'], ['Don Granger', 'Executive Producer'], ['Edward Cheng', 'Executive Producer'], ['Tim Miller', 'Executive Producer'], ['John J. Kelly', 'Executive Producer'], ['Bonnie Curtis', 'Executive Producer'], ['Julie Lynn', 'Executive Producer'], ['Julian Clarke', 'Editor'], ['Junkie XL', 'Composer'], ['Ken Seng', 'Director of Photography']]","$29,033,832 (46.6% of total gross)",2.14 (domestic box office/biggest weekend),24.9% (domestic box office/worldwide),"$185,000,000 (worldwide box office is 1.4 times production budget)","4,086 opening theaters/4,086 max. theaters, 3.2 weeks average run per theater","$71,020,154","November 1st, 2019 (Wide) by Paramount PicturesNovember 1st, 2019 (IMAX) by Paramount Pictures","October 25th, 2019 (Wide), released as Терминатор: Мрачна съдба (Bulgaria)
October 25th, 2019 (Wide) (France)
October 25th, 2019 (Wide) (Germany)
October 25th, 2019 (Wide) (Malaysia)
October 25th, 2019 (Wide) (Thailand)
... Show all releases
","January 28th, 2020 by Paramount Home Video","R for violence throughout, language and brief nudity.(Rating bulletin 2600 (Cert #52317), 10/16/2019)",128 minutes,Terminator,vs. Terminator: GenisysCreate your own comparison chart…,"IMAX: DMR, Near Future, Time Travel, Robot, Cyborg, Death of a Son or Daughter, Adopted Family, Artificial Intelligence, 2020s, Set in Mexico City, Set in Mexico, Border Town, Border Agents, Non-Chronological, Archival Footage of Previous Installment, Prologue, Voiceover/Narration, Intertitle, Action Thriller",Original Screenplay,Action,Animation/Live Action,Science Fiction,"Paramount Pictures, Skydance Productions, Twentieth Century Fox, Tencent Pictures , TSG Entertainment, Lightstorm Entertainment",United States,English,"$62,253,077","$188,114,589","$250,367,666","$10,509,479","$16,220,822","$26,730,301"
324,https://www.the-numbers.com/movie/Doctor-Sleep-(2019),"['Rebecca Ferguson', 'Kyliegh Curran', 'Cliff Curtis', 'Ewan McGregor']","[['Mike Flanagan', 'Director'], ['Jon Berg', 'Producer'], ['Trevor Macy', 'Producer'], ['Mike Flanagan', 'Screenwriter'], ['Stephen King', 'Story Based on the Novel by'], ['Roy Lee', 'Executive Producer'], ['D. Scott Lumpkin', 'Executive Producer'], ['Akiva Goldsman', 'Executive Producer'], ['Kevin McCormick', 'Executive Producer'], ['Michael Fimognari', 'Director of Photography'], ['Maher Ahmad', 'Production Designer'], ['Mike Flanagan', 'Editor'], ['The Newton Brothers*', 'Composer'], ['The Newton Brothers*', 'Composer']]","$14,114,124 (44.7% of total gross)",2.24 (domestic box office/biggest weekend),44.0% (domestic box office/worldwide),"$45,000,000 (worldwide box office is 1.6 times production budget)","3,855 opening theaters/3,855 max. theaters, 2.9 weeks average run per theater","$36,028,183","November 8th, 2019 (Wide) by Warner Bros.","October 31st, 2019 (Wide) (Italy)
November 1st, 2019 (Wide) (France)
November 1st, 2019 (Wide), released as Doutor Sono (Portugal)
November 1st, 2019 (Wide), released as Doctor Sueño (Spain)
November 1st, 2019 (Wide) (United Kingdom)
... Show all releases
","February 4th, 2020 by Warner Home VideoMarch 9th, 2020 by Warner Home Video, released as Stephen King’s Doctor Sleep","R for disturbing and violent content, some bloody images, language, nudity and drug use.(Rating bulletin 2592 (Cert #52286), 8/21/2019)R for disturbing and violent content, some bloody images, language, nudity and drug use.
Rating is for Director's Cut from Warner Home Entertainment
NOTE: EDITED VERSION. CONTENT IS DIFFERENT FROM ""R"" RATED VERSION, BULLETIN NO. 2592 (08/21/2019).(Rating bulletin 2610 (Cert #52527), 12/25/2019)",151 minutes,The Shining,vs. AnacondaCreate your own comparison chart…,"Psychics, Delayed Sequel, Supernatural, Cults, Fountain of Youth, Supernatural Horror, 1980s, 2010s, Addiction, Rehab / Former Addict",Based on Fiction Book/Short Story,Horror,Live Action,Contemporary Fiction,"Intrepid Pictures, Vertigo Entertainment, Warner Bros.",United States,English,"$31,581,712","$40,139,126","$71,720,838","$3,713,157","$8,425,061","$12,138,218"
325,https://www.the-numbers.com/movie/giorno-piu-bello-del-mondo-Il-(Italy),[],[],,,,,,,,"October 31st, 2019 (Wide) (Italy)
June 25th, 2021 (Wide), released as ¿Donde esta el truco? (Spain)
",,,95 minutes,,Create your own comparison chart…,,Original Screenplay,Comedy,Live Action,Contemporary Fiction,,Italy,Italian,n/a,"$7,091,665","$7,091,665",,,
326,https://www.the-numbers.com/movie/Aeronauts-The-(UK)-(2019),"['Phoebe Fox', 'Himesh Patel', 'Rebecca Front', 'Robert Glenister', 'Anne Reid', 'Tom Courtenay', 'Felicity Jones', 'Eddie Redmayne']","[['Tom Harper', 'Director'], ['Tom Harper', 'Story by'], ['Jack Thorne', 'Story by'], ['Jack Thorne', 'Screenwriter'], ['Tom Harper', 'Producer'], ['David Hoberman', 'Producer'], ['Todd Lieberman', 'Producer'], ['Jack Thorne', 'Executive Producer'], ['Richard Hewitt', 'Executive Producer'], ['George Steel', 'Director of Photography'], ['Alexandra Byrne', 'Costume Designer'], ['David Hindle', 'Production Designer'], ['Christian Huband', 'Production Designer'], ['Mark Eckersley', 'Editor'], ['Steven Price', 'Composer'], ['Julie Harkin', 'Casting Director']]",,,,"$80,000,000 (worldwide box office is 0.1 times production budget)",,,"December 6th, 2019 (Limited) by Amazon Studios","November 1st, 2019 (Wide) (United Kingdom)
December 5th, 2019 (Wide), released as АЭРОНАВТЫ (Russia (CIS))
December 6th, 2019 (Wide) (Hong Kong)
December 6th, 2019 (Wide) (Lithuania)
December 6th, 2019 (Wide), released as Os Aeronautas (Portugal)
... Show all releases
","December 20th, 2019 by Amazon Studios","PG-13 for some peril and thematic elements.(Rating bulletin 2597 (Cert #52306), 9/25/2019)",101 minutes,,vs. Charlie’s AngelsCreate your own comparison chart…,"Field Scientists, World Record Attempt, IMAX: DMR, Biography",Based on Real Life Events,Drama,Live Action,Dramatization,"Amazon Studios, Mandeville Films, Popcorn Storm, One Shoe Films","United Kingdom, United States",English,n/a,"$6,628,721","$6,628,721",,,
327,https://www.the-numbers.com/movie/Arctic-Dogs-(2019),"['Michael Madsen', 'Laurie Holden', 'Jeremy Renner', 'Heidi Klum', 'James Franco', 'John Cleese', 'Omar Sy', 'Anjelica Huston', 'Alec Baldwin']","[['Aaron Woodley', 'Director'], ['Cal Brunker', 'Screenwriter'], ['Bob Barlen', 'Screenwriter'], ['Bryan Thompson', 'Screenwriter'], ['Aaron Woodley', 'Screenwriter'], ['Matt Lyon', 'Story by'], ['Monika Bacardi', 'Producer'], ['Andrea Iervolino', 'Producer'], ['Graham Moloy', 'Producer'], ['Danielle Maloni', 'Executive Producer'], ['Sergio Navarretta', 'Executive Producer'], ['Byron Allen', 'Executive Producer'], ['Carolyn Folks', 'Executive Producer'], ['Jennifer Lucas', 'Executive Producer'], ['Terence Hill', 'Executive Producer'], ['Jessica Freeborn', 'Executive Producer'], ['Chris Charalambous', 'Executive Producer'], ['Mark Devitre', 'Executive Producer'], ['Eric Gould', 'Executive Producer'], ['Joan Robbins', 'Executive Producer'], ['Max Madhavan', 'Co-Executive Producer'], ['A.K. Madhavan', 'Co-Executive Producer'], ['Luca Matrundola', 'Executive in Charge of Production'], ['Michelle Silverman', 'Music Supervisor'], ['Jeymes Samuel', 'Executive Music Producer'], ['David Buckley', 'Composer'], ['Satjit Matharu', 'Animation Director'], ['Lesley Mackay Hunter', 'Editor'], ['Branislav Perkovic', 'Production Designer'], ['Bruno Rosato', 'Casting Director']]","$2,901,335 (50.0% of total gross)",2.00 (domestic box office/biggest weekend),51.4% (domestic box office/worldwide),"$50,000,000 (worldwide box office is 0.2 times production budget)","2,844 opening theaters/2,844 max. theaters, 2.2 weeks average run per theater","$6,618,236","November 1st, 2019 (Wide) by Entertainment Studios Motion Pictures","November 1st, 2019 (Wide), released as Arctic Justice (Australia)
November 1st, 2019 (Wide), released as Arctic Justice: Thunder Squad (New Zealand)
November 8th, 2019 (Wide), released as Polar Squad (United Kingdom)
November 14th, 2019 (Wide), released as СТРАЖИ АРКТИКИ (Russia (CIS))
December 6th, 2019 (Wide), released as Пазителите на Арктика (Bulgaria)
... Show all releases
","February 4th, 2020 by Lionsgate Home Entertainment","PG for some mild action and rude humor.(Rating bulletin 2558 (Cert #51960), 12/19/2018)",93 minutes,,vs. AntzCreate your own comparison chart…,"Talking Animals, Family Movie, Underdog, Postal Workers / Delivery Person, Evil Mastermind, Bent on World Domination",Original Screenplay,Adventure,Digital Animation,Kids Fiction,"AIC Movie Inc, Ambi Media Group, Assemblage Entertainment , Entertainment Studios Motion Pictures","Canada, China, India, Japan, Republic of Korea, United Kingdom, United States",English,"$5,801,249","$5,483,905","$11,285,154","$784,954","$666,359","$1,451,313"
328,https://www.the-numbers.com/movie/Harriet-(2019),"['Leslie Odom Jr.', 'Joe Alwyn', 'Janelle Monáe', 'Cynthia Erivo']","[['Kasi Lemmons', 'Director'], ['Gregory Allen Howard', 'Screenwriter'], ['Kasi Lemmons', 'Screenwriter'], ['Gregory Allen Howard', 'Story by'], ['Daniela Taplin Lundberg', 'Producer'], ['Gregory Allen Howard', 'Producer'], ['Debra Martin Chase', 'Producer'], ['Josh McLaughlin', 'Executive Producer'], ['Shea Kammer', 'Executive Producer'], ['Nnamdi Asomugha', 'Executive Producer'], ['Bill Benenson', 'Executive Producer'], ['Pen Densham', 'Executive Producer'], ['John Watson', 'Executive Producer'], ['Kristina Kendall', 'Executive Producer'], ['Elizabeth Koch', 'Executive Producer'], ['Charles King', 'Executive Producer'], ['John Toll', 'Director of Photography'], ['Warren Alan Young', 'Production Designer'], ['Wyatt Smith', 'Editor'], ['Paul Tazewell', 'Costume Designer'], ['Terence Blanchard', 'Composer']]","$11,676,720 (27.1% of total gross)",3.69 (domestic box office/biggest weekend),97.8% (domestic box office/worldwide),"$17,000,000 (worldwide box office is 2.6 times production budget)","2,059 opening theaters/2,186 max. theaters, 5.0 weeks average run per theater","$49,133,193","November 1st, 2019 (Wide) by Focus Features","November 22nd, 2019 (Wide) (United Kingdom)
March 6th, 2020 (Wide), released as Harriet- En busca de la libertad (Spain)
","January 14th, 2020 by Universal Home Entertainment","PG-13 for thematic content throughout, violent material and language including racial epithets.(Rating bulletin 2598 (Cert #52136), 10/2/2019)",125 minutes,,vs. The Birth of a NationCreate your own comparison chart…,"Runaway Slave, 1800s, Biography, Slavery, Rescue, Biographical Drama",Based on Real Life Events,Drama,Live Action,Dramatization,"Martin Chase Productions, Stay Gold Features, Focus Features, Perfect World Pictures",United States,English,"$43,082,155","$953,432","$44,035,587","$2,588,642","$2,135,707","$4,724,349"
329,https://www.the-numbers.com/movie/Machine-no-Owari-ni-(Japan),[],"[['Hiroshi Nishitani', 'Director']]",,,,,,,,"November 1st, 2019 (Wide) (Japan)
December 31st, 2020 (Wide) (South Korea)
",,,123 minutes,,Create your own comparison chart…,,,Drama,Live Action,,,Japan,Japanese,n/a,"$7,598,505","$7,598,505",,,
330,https://www.the-numbers.com/movie/Motherless-Brooklyn-(2019),"['Bobby Cannavale', 'Cherry Jones', 'Edward Norton', 'Bruce Willis', 'Gugu Mbatha-Raw', 'Alec Baldwin', 'Willem Dafoe']","[['Edward Norton', 'Director'], ['Edward Norton', 'Screenwriter'], ['Jonathan Lethem', 'Story Based on the Novel by'], ['Rachel Shane', 'Producer'], ['William Migliore', 'Producer'], ['Edward Norton', 'Producer'], ['Gigi Pritzker', 'Producer'], ['Michael Bederman', 'Producer'], ['Adrian Alperovich', 'Executive Producer'], ['Sue Kroll', 'Executive Producer'], ['Robert F. Smith', 'Executive Producer'], ['Brian Sheth', 'Executive Producer'], ['Daniel Nadler', 'Executive Producer'], ['Dick Pope', 'Director of Photography'], ['Beth Mickle', 'Production Designer'], ['Joe Klotz', 'Editor'], ['Amy Roth', 'Costume Designer']]","$3,500,454 (37.7% of total gross)",2.65 (domestic box office/biggest weekend),50.2% (domestic box office/worldwide),"$26,000,000 (worldwide box office is 0.7 times production budget)","1,342 opening theaters/1,342 max. theaters, 2.7 weeks average run per theater","$10,584,314","November 1st, 2019 (Wide) by Warner Bros.","November 1st, 2019 (Wide), released as Sirota Brooklyn (Slovakia)
November 7th, 2019 (Wide), released as Motherless Brooklyn - I segreti di una città (Italy)
November 15th, 2019 (Wide), released as Os Órfãos de Brooklyn (Portugal)
November 22nd, 2019 (Wide) (Argentina)
November 22nd, 2019 (Limited) (Mexico)
... Show all releases
","January 14th, 2020 by Warner Home Video","R for language throughout including some sexual references, brief drug use, and violence.(Rating bulletin 2561 (Cert #51999), 1/16/2019)",144 minutes,,vs. Tulip FeverCreate your own comparison chart…,"1950s, Private Investigator, Set in Harlem, Set in Brooklyn, Crime, Directing Yourself, Screenplay Written By the Star, Film Noir, Mentor, Death of a Mentor, Mystery Drama, Murder Mystery",Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,"Class 5 Films, MWM Studios, Warner Bros.",United States,English,"$9,277,736","$9,199,540","$18,477,276","$968,987","$855,855","$1,824,842"
331,https://www.the-numbers.com/movie/Perfekte-Geheimnis-Das-(Germany),[],"[['Bora Dagtekin', 'Director']]",,,,,,,,"November 1st, 2019 (Wide) (Germany)
June 19th, 2020 (Wide), released as Téměř dokonalá tajemství (Czech Republic)
June 19th, 2020 (Wide) (Slovakia)
",,,111 minutes,,Create your own comparison chart…,,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,Germany,German,n/a,"$56,532,065","$56,532,065",,,
332,https://www.the-numbers.com/movie/Shou-yi-ren-(China),[],[],"$36,787 (40.6% of total gross)",2.46 (domestic box office/biggest weekend),0.3% (domestic box office/worldwide),,"29 opening theaters/29 max. theaters, 1.2 weeks average run per theater","$103,288","November 8th, 2019 (Limited) by CMC Pictures, released as My Dear Liar","November 2nd, 2019 (Wide) (China)
November 8th, 2019 (Wide), released as My Dear Liar (Australia)
November 8th, 2019 (Wide), released as My Dear Liar (New Zealand)
November 8th, 2019 (Wide), released as My Dear Liar (United Kingdom)
",,Not Rated,116 minutes,,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,China,Mandarin,"$90,545","$31,098,014","$31,188,559",,,
