,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Domestic Releases:,Video Release:,MPAA Rating:,Keywords:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
92,https://www.the-numbers.com/movie/Ghost-in-the-Shell,"['Michael Pitt', 'Pilou Asbaek', 'Chin Han', 'Juliette Binoche', 'Scarlett Johansson']","[['Rupert Sanders', 'Director'], ['Jamie Moss', 'Screenwriter'], ['Ehren Kruger', 'Screenwriter'], ['Masamune Shirow', 'Based on the comic ‘Ghost in the Shell’ by'], ['Avi Arad', 'Producer'], ['Ari Arad', 'Producer'], ['Steven Paul', 'Producer'], ['Michael Costigan', 'Executive Producer'], ['Jeffrey Silver', 'Executive Producer'], ['Tetsu Fujimura', 'Executive Producer'], ['Yoshinobu Noma', 'Executive Producer'], ['Mitsuhisa Ishikawa', 'Executive Producer'], ['Jess Hall', 'Director of Photography'], ['Jan Roelfs', 'Production Designer'], ['Neil Smith', 'Editor'], ['Billy Rich', 'Editor'], ['Bart Mueller', 'Costume Designer'], ['Kurt Swanson', 'Costume Designer'], ['Clint Mansell', 'Composer']]","$18,676,033 (46.0% of total gross)",2.17 (domestic box office/biggest weekend),24.2% (domestic box office/worldwide),"$110,000,000 (worldwide box office is 1.5 times production budget)","3,440 opening theaters/3,440 max. theaters, 3.2 weeks average run per theater","$47,256,311","March 23rd, 2017 (Wide), released as GHOST IN THE SHELL (South Korea)
March 29th, 2017 (Wide) (Netherlands)
March 31st, 2017 (Wide) (Argentina)
March 31st, 2017 (Wide), released as Ghost In The Shell (Australia)
March 31st, 2017 (Wide) (Brazil)
... Show all releases
",100 minutes,vs. Alita: Battle AngelCreate your own comparison chart…,Based on Comic/Graphic Novel,Action,Live Action,Science Fiction,United States,English,"March 31st, 2017 (Wide) by Paramount PicturesMarch 31st, 2017 (IMAX) by Paramount PicturesSeptember 17th, 2021 (IMAX) by Lionsgate","July 7th, 2017 by Paramount Home Video","PG-13 for intense sequences of sci-fi violence, suggestive content and some disturbing images.(Rating bulletin 2466 (Cert #50687), 3/8/2017)","Live Action Cartoon, Robot, Cyborg, Dystopia, Implanted Memory, Organized Crime, 3-D, 3-D - Post-production Conversion, IMAX: DMR","DreamWorks Pictures, Paramount Pictures, Reliance Entertainment, Arad Productions",,"$40,563,557","$127,347,133","$167,910,690","$3,150,642","$10,436,672","$13,587,314"
93,https://www.the-numbers.com/movie/Devotion-of-Suspect-X-The-(China),[],"[['Alec Su', 'Director']]","$323,207 (47.1% of total gross)",2.12 (domestic box office/biggest weekend),1.2% (domestic box office/worldwide),,"43 opening theaters/46 max. theaters, 2.6 weeks average run per theater","$799,686","March 24th, 2017 (Wide) (China)
March 31st, 2017 (Wide), released as The Devotion Of Suspect X (Australia)
March 31st, 2017 (Wide), released as Devotion of Suspect X (New Zealand)
March 31st, 2017 (Wide) (United Kingdom)
April 28th, 2018 (Wide) (South Korea)
... Show all releases
",112 minutes,Create your own comparison chart…,Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,China,Mandarin,"March 31st, 2017 (Limited) by China Lion Film Distribution",,Not Rated,"Domestic Abuse, Stalker, Relationships Gone Wrong, Accidental Death, Covering Up an Accidental Death, Mathematics, Police Procedural, Set in China, Unrequited Love",,,"$686,435","$58,576,718","$59,263,153",,,
94,https://www.the-numbers.com/movie/Hirunaka-no-ryuusei-(Japan),[],[],,,,,,,"March 24th, 2017 (Wide) (Japan)
April 19th, 2018 (Wide), released as Daytime Shooting Star (South Korea)
",119 minutes,Create your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,Japan,Japanese,,,,,,,n/a,"$9,525,643","$9,525,643",,,
95,https://www.the-numbers.com/movie/Huan-yue-xiju-ren-(China),[],[],,,,,,,"March 24th, 2017 (Wide), released as Top Funny Comedian: The Movie (China)
",87 minutes,Create your own comparison chart…,Based on TV,Comedy,Live Action,Kids Fiction,China,,,,,,,,n/a,"$9,673,821","$9,673,821",,,
96,https://www.the-numbers.com/movie/P-to-JK-(Japan),[],"[['Ryuichi Hiroki', 'Director']]",,,,,,,"March 24th, 2017 (Wide) (Japan)
",124 minutes,Create your own comparison chart…,,Romantic Comedy,Live Action,,Japan,Japanese,,,,,,,n/a,"$7,278,360","$7,278,360",,,
97,https://www.the-numbers.com/movie/Phillauri-(India),[],"[['Anshai Lal', 'Director']]","$260,982 (55.8% of total gross)",1.79 (domestic box office/biggest weekend),8.4% (domestic box office/worldwide),,"74 opening theaters/74 max. theaters, 2.1 weeks average run per theater","$544,748","March 24th, 2017 (Wide) (Australia)
March 24th, 2017 (Wide) (India)
March 24th, 2017 (Wide) (New Zealand)
March 24th, 2017 (Wide) (United Kingdom)
",138 minutes,vs. Badrinath Ki DulhaniaCreate your own comparison chart…,Original Screenplay,Black Comedy,Live Action,Fantasy,India,Hindi,"March 24th, 2017 (Limited) by FIP",,Not Rated,"Curses, Friendly Ghost, Supernatural, Musicians, Romance, Bollywood, Arranged Marriage",,,"$467,596","$5,103,302","$5,570,898",,,
98,https://www.the-numbers.com/movie/Power-Rangers-(2017),"['Bill Hader', 'Bryan Cranston', 'Elizabeth Banks', 'Dacre Montgomery', 'Naomi Scott', 'RJ Cyler', 'Becky G', 'Ludi Lin']","[['Dean Israelite', 'Director'], ['John Gatins', 'Screenwriter'], ['Matt Sazama', 'Story by'], ['Burk Sharpless', 'Story by'], ['Michele Mulroney', 'Story by'], ['Kieran Mulroney', 'Story by'], ['Haim Saban', 'Based upon Power Rangers created by'], ['Haim Saban', 'Producer'], ['Brian Casentini', 'Producer'], ['Marty Bowen', 'Producer'], ['Wyck Godfrey', 'Producer'], ['Allison Shearmur', 'Executive Producer'], ['Brent O’Connor', 'Executive Producer'], ['John Gatins', 'Executive Producer'], ['Joel Andryc', 'Executive Producer'], ['Matthew J. Lloyd', 'Director of Photography'], ['Andrew Menzies', 'Production Designer'], ['Martin Bernfeld', 'Editor'], ['Dody Dorn', 'Editor'], ['Kelli Jones', 'Costume Designer'], ['Brian Tyler', 'Composer'], ['Season Kent', 'Music Supervisor'], ['John Papsidera', 'Casting Director'], ['Stewart Whelan', 'Additional Director of Photography']]","$40,300,288 (47.2% of total gross)",2.12 (domestic box office/biggest weekend),59.9% (domestic box office/worldwide),"$120,000,000 (worldwide box office is 1.2 times production budget)","3,693 opening theaters/3,693 max. theaters, 4.3 weeks average run per theater","$99,449,107","March 24th, 2017 (Wide) (Australia)
March 24th, 2017 (Wide) (Brazil)
March 24th, 2017 (Wide) (Germany)
March 24th, 2017 (Wide) (Hong Kong)
March 24th, 2017 (Wide) (Indonesia)
... Show all releases
",124 minutes,vs. Ghost in the ShellCreate your own comparison chart…,Based on TV,Action,Animation/Live Action,Kids Fiction,United States,English,"March 24th, 2017 (Wide) by Lionsgate","June 13th, 2017 by Lionsgate Home Entertainment","PG-13 for sequences of sci-fi violence, action and destruction, language, and for some crude humor.(Rating bulletin 2463 (Cert #50875), 2/15/2017)","Reboot, Mecha, Alien Encounters, Bullies, House Arrest, Car Accident, Robot, Prank Gone Wrong, Football, High School Sports, Intertitle, Training Montage, Betrayal, Slow Motion Scene, Origin Story, Medical and Hospitals, LGBTQ+, Young Child Dealing with the Death of a Parent","Lionsgate, Temple Hill Entertainment",Power Rangers,"$85,364,450","$57,167,102","$142,531,552","$5,987,737","$9,339,122","$15,326,859"
99,https://www.the-numbers.com/movie/Sage-femme-(France),[],"[['Martin Provost', 'Director']]","$21,341 (3.5% of total gross)",7.23 (domestic box office/biggest weekend),8.7% (domestic box office/worldwide),,"3 opening theaters/44 max. theaters, 6.5 weeks average run per theater","$703,160","March 24th, 2017 (Wide) (France)
May 12th, 2017 (Limited), released as Sage Femme (Russia (CIS))
June 2nd, 2017 (Wide) (Argentina)
June 2nd, 2017 (Wide), released as Sage Femme (Italy)
June 23rd, 2017 (Wide), released as Sage Femme (Netherlands)
... Show all releases
",,Create your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,France,French,"July 21st, 2017 (Limited) by Music Box Films, released as The Midwife",,Not Rated,"Empty Nest, Infidelity, Terminal Illness, Cancer, Set in France, Voiceover/Narration, Gambling, Set in Paris","Curiosa Films, France 3 Cinema, Versus Entertainment",,"$603,582","$6,352,310","$6,955,892",,,
100,https://www.the-numbers.com/movie/Smurfs-The-Lost-Village,"['Rainn Wilson', 'Mandy Patinkin', 'Demi Lovato', 'Joe Manganiello', 'Jack McBrayer', 'Danny Pudi']","[['Kelly Asbury', 'Director'], ['Stacey Harman', 'Screenwriter'], ['Pamela Ribon', 'Screenwriter'], ['Jordan Kerner', 'Producer'], ['Mary Ellen Bauder Andrews', 'Producer'], ['Raja Gosnell', 'Executive Producer'], ['Ben Waisbren', 'Executive Producer']]","$13,210,449 (29.3% of total gross)",3.41 (domestic box office/biggest weekend),22.8% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 3.3 times production budget)","3,610 opening theaters/3,610 max. theaters, 5.0 weeks average run per theater","$52,448,383","March 24th, 2017 (Special Engagement), released as Smurfai: pamirštas kaimelis (Lithuania)
March 24th, 2017 (Wide) (Russia (CIS))
March 29th, 2017 (Wide) (Belgium)
March 29th, 2017 (Wide) (Indonesia)
March 30th, 2017 (Wide) (Bahrain)
... Show all releases
",90 minutes,vs. The Emoji MovieCreate your own comparison chart…,Based on Comic/Graphic Novel,Adventure,Digital Animation,Kids Fiction,United States,English,"April 7th, 2017 (Wide) by Sony Pictures","June 20th, 2017 by Columbia Pictures Home Entertainment","PG for some mild action and rude humor(Rating bulletin 2460 (Cert #50628), 1/25/2017)","Reboot, 3-D, 3-D - Shot in 3-D, Road Trip, Animal Lead, Voiceover/Narration, Prologue, Non-Chronological, Underground, Rescue, Family Movie, Directing Yourself, Scene in End Credits","Kerner Entertainment Company, Columbia Pictures, LStar Capital, Wanda Media, Sony Pictures Animation",The Smurfs,"$45,020,282","$152,558,304","$197,578,586","$5,884,421","$3,557,122","$9,441,543"
101,https://www.the-numbers.com/movie/Their-Finest,"['Jack Huston', 'Helen McCrory', 'Eddie Marsan', 'Jake Lacy', 'Rachael Stirling', 'Richard E. Grant', 'Gemma Arterton', 'Sam Claflin', 'Bill Nighy']","[['Lone Scherfig', 'Director'], ['Finola Dwyer', 'Producer'], ['Elizabeth Karlsen', 'Producer'], ['Stephen Woolley', 'Producer'], ['Amanda Posey', 'Producer'], ['Gaby Chiappe', 'Screenwriter'], ['Lissa Evans', 'Story based on the novel “Their Finest Hour and a Half” by'], ['Christine Langan', 'Executive Producer'], ['Ed Wethered', 'Executive Producer'], ['Robert Norris', 'Executive Producer'], ['Ivan Dunleavy', 'Executive Producer'], ['Peter Watson', 'Executive Producer'], ['Zygi Kamasa', 'Executive Producer'], ['Thorsten Schumacher', 'Executive Producer'], ['Sebastian Blenkov', 'Director of Photography'], ['Alice Normington', 'Production Designer'], ['Lucia Zucchetti', 'Editor'], ['Charlotte Walter', 'Costume Designer'], ['Rachel Portman', 'Composer'], ['Laura Katz', 'Music Supervisor'], ['Lizzie Yianni Georgiou', 'Make-up and Hair Designer'], ['Lucy Bevan', 'Casting Director'], ['Kate Rhodes James', 'Casting Director']]","$76,197 (2.1% of total gross)",6.76 (domestic box office/biggest weekend),26.1% (domestic box office/worldwide),,"4 opening theaters/330 max. theaters, 4.7 weeks average run per theater","$4,198,037","March 24th, 2017 (Wide) (Australia)
April 13th, 2017 (Wide) (Netherlands)
April 14th, 2017 (Wide) (New Zealand)
April 21st, 2017 (Wide) (United Kingdom)
May 19th, 2017 (Wide), released as Heróis da Nação (Portugal)
... Show all releases
",117 minutes,vs. The Danish GirlCreate your own comparison chart…,Based on Fiction Book/Short Story,Romantic Comedy,Live Action,Historical Fiction,United Kingdom,English,"April 7th, 2017 (Limited) by STX Entertainment","July 11th, 2017 by Lionsgate Home Entertainment","R for some language and a scene of sexuality.(Rating bulletin 2459 (Cert #50856), 1/18/2017)","World War II, Film Actor, Movie Director, Writing and Writers, Romance, 1940s, Political, Propaganda","EuropaCorp, BBC Films, The Welsh Government, Pinewood Pictures, Ingenious Media, HanWay Films, Wildgaze Films, Number 9 Films",,"$3,603,484","$10,203,605","$13,807,089","$591,372","$112,013","$703,385"
102,https://www.the-numbers.com/movie/Zookeepers-Wife-The-(2017),"['Johan Heldenbergh', 'Michael McElhatton', 'Jessica Chastain', 'Daniel Brühl']","[['Niki Caro', 'Director'], ['Angela Workman', 'Screenwriter'], ['Diane Ackerman', 'Based on the book by'], ['Jeff Abberley', 'Producer'], ['Jamie Patricof', 'Producer'], ['Diane Miller Levin', 'Producer'], ['Kim Zubick', 'Producer'], ['Marc Butan', 'Executive Producer'], ['Robbie Rowe Tollin', 'Executive Producer'], ['Mike Tollin', 'Executive Producer'], ['Jessica Chastain', 'Executive Producer'], ['Kevan Van Thompson', 'Executive Producer'], ['Mickey Liddell', 'Executive Producer'], ['Pete Shilaimon', 'Executive Producer'], ['Jennifer Monroe', 'Executive Producer'], ['Andrij Parekh', 'Cinematographer'], ['Suzie Davies', 'Production Designer'], ['David Coulson', 'Editor'], ['Denise Kum', 'Make-up and Hair Designer'], ['Sabine Daigeler*', 'Costume Designer'], ['Harry Gregson-Williams', 'Composer'], ['Elaine Grainger', 'Casting Director']]","$3,288,835 (18.9% of total gross)",5.30 (domestic box office/biggest weekend),66.3% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 1.3 times production budget)","541 opening theaters/1,057 max. theaters, 5.8 weeks average run per theater","$20,323,536","March 24th, 2017 (Wide) (Poland)
March 31st, 2017 (Wide), released as Úkryt v zoo (Czech Republic)
March 31st, 2017 (Wide) (Slovakia)
March 31st, 2017 (Wide), released as Umut Bahçesi (Turkey)
April 14th, 2017 (Wide) (Lithuania)
... Show all releases
",126 minutes,vs. The Boy in the Striped PyjamasCreate your own comparison chart…,Based on Factual Book/Article,Drama,Live Action,Dramatization,United States,English,"March 31st, 2017 (Limited) by Focus Features","July 4th, 2017 by Universal Home Entertainment","PG-13 for thematic elements, disturbing images, violence, brief sexuality, nudity and smoking.(Rating bulletin 2464 (Cert #50083), 2/22/2017)","Set in Poland, 1930s, Nazis, World War II, Jewish, Zoos, Animal Lead, War Drama, War, Occupying Army, 1940s, Holocaust, Epilogue, Romance, Infidelity, Relationships Gone Wrong","Focus Features, Scion Films, Electric City Entertainment, Tollin Productions, Rowe Miller Productions, LD Entertainment",,"$17,445,186","$8,863,563","$26,308,749","$2,660,449","$1,251,636","$3,912,085"
103,https://www.the-numbers.com/movie/Churchill-(UK),"['Ella Purnell', 'James Purefoy', 'Brian Cox', 'Miranda Richardson', 'John Slattery']","[['Jonathan Teplitzky', 'Director'], ['Alex Von Tunzelmann', 'Screenwriter'], ['Nick Taussig', 'Producer'], ['Paul van Carter', 'Producer'], ['Claudia Bluemhuber', 'Producer'], ['Piers Tempest', 'Producer'], ['Tim Haslam', 'Executive Producer'], ['Hugo Grumbar', 'Executive Producer'], ['Jo Bamford', 'Executive Producer'], ['Ian Berg', 'Executive Producer'], ['Peter Hampden', 'Executive Producer'], ['Phil Hunt', 'Executive Producer'], ['Ian Hutchinson', 'Executive Producer'], ['Zygi Kamasa', 'Executive Producer'], ['Nick Manzi', 'Executive Producer'], ['Norman Merry', 'Executive Producer'], ['Michael Milillo', 'Executive Producer'], ['Christopher J. Reynolds', 'Executive Producer'], ['Andrea Reynolds', 'Executive Producer'], ['Compton Ross', 'Executive Producer'], ['Ronnell Shaw', 'Executive Producer'], ['Mike Starr', 'Executive Producer'], ['David Higgs', 'Director of Photography'], ['Chris Gill', 'Editor'], ['Lorne Balfe', 'Composer'], ['Chris Roope', 'Production Designer'], ['Cate Hall', 'Make up, Hair and Prosthetics Designer'], ['Bart Cariss', 'Costume Designer'], ['Dan Hubbard', 'Casting Director']]","$408,891 (32.0% of total gross)",3.13 (domestic box office/biggest weekend),16.9% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 0.8 times production budget)","215 opening theaters/215 max. theaters, 2.8 weeks average run per theater","$1,490,818","March 30th, 2017 (Wide) (Mexico)
June 2nd, 2017 (Wide) (Australia)
June 2nd, 2017 (Wide) (France)
June 16th, 2017 (Wide) (New Zealand)
June 16th, 2017 (Wide) (Portugal)
... Show all releases
",110 minutes,vs. Tea with MussoliniCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,United Kingdom,English,"June 2nd, 2017 (Limited) by Cohen Media Group","October 3rd, 2017 by Sony Pictures Home Entertainment","PG for thematic elements, brief war images, historical smoking throughout, and some language.(Rating bulletin 2467 (Cert #50966), 3/15/2017)","1940s, World War II, Biography, Politicians, Set in United Kingdom","Cohen Media Group, Silver Reel Entertainment, Salon   , Tempo Productions, Embankment Films, Lipsync Productions, Creative Scotland, Headgear Films, Metrol Technology",,"$1,279,681","$6,302,515","$7,582,196","$69,185","$59,422","$128,607"
104,https://www.the-numbers.com/movie/Missing-The-(China-2017),[],[],,,,,,,"March 30th, 2017 (Wide) (China)
",95 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,China,Mandarin,,,,,,,n/a,"$13,887,720","$13,887,720",,,
105,https://www.the-numbers.com/movie/3-Idiotas-(Mexico),"['Martha Higareda', 'Alfonso Dosal', 'Christian Vázquez', 'Germán Valdés', 'Vadhir Derbez', 'Sebastián Zurita']","[['Carlos Bolado', 'Director'], ['Antonio Abascal', 'Screenwriter'], ['Carlos Bolado', 'Screenwriter'], ['Martha Higareda', 'Screenwriter'], ['Cory Brusseau', 'Screenwriter'], ['Abhijat Joshi', 'Story by'], ['Rajkumar Hirani', 'Story by'], ['Miguel Mier', 'Producer'], ['Bernardo Rugama', 'Producer'], ['Jimena Rodriguez', 'Producer']]","$609,249 (48.8% of total gross)",2.05 (domestic box office/biggest weekend),16.1% (domestic box office/worldwide),,"349 opening theaters/349 max. theaters, 2.3 weeks average run per theater","$1,455,340","March 31st, 2017 (Wide) (Mexico)
",106 minutes,vs. En duva satt på en gren och funderade på tillvaronCreate your own comparison chart…,Remake,Comedy,Live Action,Contemporary Fiction,Mexico,Spanish,"June 2nd, 2017 (Limited) by Lionsgate","September 26th, 2017 by Lionsgate Home Entertainment","PG-13 for some rude humor and brief strong language.(Rating bulletin 2467 (Cert #50962), 3/15/2017)","Recent College Graduate, Missing Person, Road Trip, Remake, Foreign-Language Remake, Hispanic","Greenlight Media, Neverending Media, BoBo Producciones, Credix, Cutting Edge, Eficine",,"$1,249,233","$6,489,237","$7,738,470","$34,394",,"$34,394"
106,https://www.the-numbers.com/movie/Extraordinary-Mission-(China),[],[],,,,,,,"March 31st, 2017 (Wide) (China)
April 7th, 2017 (Wide) (Australia)
",122 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,"China, Hong Kong",Mandarin,,"February 6th, 2018 by Hannover House Video",,,,,n/a,"$22,682,660","$22,682,660","$29,373","$22,801","$52,174"
107,https://www.the-numbers.com/movie/You-Wan-Mei-Wan-(China)-(2017),[],"[['Xiaokun Wang', 'Director']]",,,,,,,"April 1st, 2017 (Wide) (China)
",99 minutes,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,China,,,,,,,,n/a,"$5,428,592","$5,428,592",,,
108,https://www.the-numbers.com/movie/Going-in-Style-(2017),"['Morgan Freeman', 'Michael Caine', 'Alan Arkin']","[['Zach Braff', 'Director'], ['Theodore Melfi', 'Screenwriter'], ['Martin Brest', 'Based on “Going in Style” by'], ['Donald DeLine', 'Producer'], ['Tony Bill', 'Executive Producer'], ['Toby Emmerich', 'Executive Producer'], ['Samuel J. Brown', 'Executive Producer'], ['Michael Disco', 'Executive Producer'], ['Steven Mnuchin', 'Executive Producer'], ['Andrew Haas', 'Executive Producer'], ['Jonathan McCoy', 'Executive Producer'], ['Bruce Berman', 'Executive Producer'], ['Anne Ross', 'Production Designer'], ['Myron Kerstein', 'Editor'], ['Rob Simonsen', 'Composer'], ['Rodney Charters', 'Director of Photography'], ['Gary Jones', 'Costume Designer']]","$11,932,330 (26.5% of total gross)",3.77 (domestic box office/biggest weekend),55.7% (domestic box office/worldwide),"$24,000,000 (worldwide box office is 3.4 times production budget)","3,061 opening theaters/3,076 max. theaters, 5.6 weeks average run per theater","$52,446,345","April 5th, 2017 (Wide) (Netherlands)
April 6th, 2017 (Wide) (United Arab Emirates)
April 7th, 2017 (Wide) (Argentina)
April 7th, 2017 (Wide) (Brazil)
April 7th, 2017 (Wide), released as Обир със стил (Bulgaria)
... Show all releases
",96 minutes,vs. Going in StyleCreate your own comparison chart…,Remake,Comedy,Live Action,Contemporary Fiction,United States,English,"April 7th, 2017 (Wide) by Warner Bros.","July 11th, 2017 by Warner Home Video","PG-13 for drug content, language and some suggestive material.(Rating bulletin 2423 (Cert #50396), 5/4/2016)","Remake, Heist, Money Troubles, White Collar Crime, Revenge, Autumn Years, Retirement, Crime Comedy, Crime Caper","New Line Cinema, Village Roadshow Productions, De Line Pictures, RatPac Entertainment, Dune Entertainment",,"$45,018,541","$35,793,883","$80,812,424","$5,933,004","$2,409,050","$8,342,054"
109,https://www.the-numbers.com/movie/bras-ouverts-A-(France),[],[],,,,,,,"April 7th, 2017 (Wide) (France)
May 17th, 2017 (Wide), released as À Bras Ouverts (Netherlands)
July 14th, 2017 (Wide) (Poland)
July 21st, 2017 (Wide), released as À Bras Ouverts (Russia (CIS))
July 28th, 2017 (Wide), released as Srdečně vás vítáme (Czech Republic)
... Show all releases
",92 minutes,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Belgium, France","English, French",,,,,,,n/a,"$9,201,795","$9,201,795",,,
110,https://www.the-numbers.com/movie/Case-for-Christ-The,"['Robert Forster', 'Mike Vogel', 'Erika Christensen', 'Frankie Faison', 'Faye Dunaway']","[['Jon Gunn', 'Director'], ['Brian Bird', 'Screenwriter'], ['Lee Strobel', 'Based on the book by'], ['Brian Bird', 'Producer'], ['Elizabeth Travis', 'Producer'], ['Karl Horstmann', 'Producer'], ['Michael Scott', 'Producer'], ['David A.R. White', 'Producer'], ['Alysoun Wolfe', 'Producer'], ['Brian Bird', 'Co-Producer'], ['Lee Strobel', 'Executive Producer'], ['Paul Kepes', 'Executive Producer'], ['Frank Shaw', 'Executive Producer'], ['Lee Shaw', 'Executive Producer'], ['Monica Kepes', 'Executive Producer'], ['Brian Shanley', 'Director of Photography'], ['Vance Null', 'Editor'], ['Dana Konick', 'Costume Designer'], ['Will Musser', 'Composer'], ['Mitchell Crisp', 'Production Designer'], ['Billy Damota', 'Casting Director']]","$3,967,885 (27.0% of total gross)",3.70 (domestic box office/biggest weekend),81.7% (domestic box office/worldwide),"$3,000,000 (worldwide box office is 6.0 times production budget)","1,174 opening theaters/1,386 max. theaters, 4.3 weeks average run per theater","$17,100,610","May 5th, 2017 (Wide), released as The Case For Christ (Australia)
May 5th, 2017 (Wide), released as Case For Christ, The (New Zealand)
June 8th, 2017 (Wide), released as THE CASE FOR CHRIST (South Korea)
September 15th, 2017 (Wide) (Brazil)
September 15th, 2017 (Wide) (United Kingdom)
... Show all releases
",112 minutes,vs. God’s Not DeadCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,United States,English,"April 7th, 2017 (Wide) by Pure Flix Entertainment","August 15th, 2017 by Universal Home Entertainment","PG for thematic elements including medical descriptions of crucifixion, and incidental smoking.(Rating bulletin 2463 (Cert #50919), 2/15/2017)","1980s, Atheism, Faith-Based Film, Christians, Investigative Journalist, Faith-Based Drama","Pure Flix, Triple Horse Studios",,"$14,678,714","$3,288,046","$17,966,760","$7,063,601","$2,208,640","$9,272,241"
111,https://www.the-numbers.com/movie/Fate-of-the-Furious-The,"['Kurt Russell', 'Vin Diesel', 'Dwayne Johnson', 'Jason Statham', 'Michelle Rodriguez', 'Tyrese Gibson', 'Chris ‘Ludacris’ Bridges', 'Charlize Theron']","[['F. Gary Gray', 'Director'], ['Chris Morgan', 'Screenwriter'], ['Neal H. Moritz', 'Producer'], ['Vin Diesel', 'Producer'], ['Michael Fottrell', 'Producer'], ['Chris Morgan', 'Producer'], ['Gary Scott Thompson', 'Character Creator'], ['Amanda Lewis', 'Executive Producer'], ['Samantha Vincent', 'Executive Producer']]","$98,786,705 (43.8% of total gross)",2.29 (domestic box office/biggest weekend),18.3% (domestic box office/worldwide),"$250,000,000 (worldwide box office is 4.9 times production budget)","4,310 opening theaters/4,329 max. theaters, 5.7 weeks average run per theater","$263,014,691","April 7th, 2017 (Wide), released as The Fate Of The Furious (Australia)
April 11th, 2017 (Wide), released as Fast and Furious 8 (South Korea)
April 12th, 2017 (Wide) (Belgium)
April 12th, 2017 (Wide), released as Бързи и яростни 8 (Bulgaria)
April 12th, 2017 (Wide) (Switzerland)
... Show all releases
",136 minutes,vs. Fast FiveCreate your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,United States,English,"April 14th, 2017 (Wide) by UniversalApril 14th, 2017 (IMAX) by Universal","June 27th, 2017 by Universal Home Entertainment","PG-13 for prolonged sequences of violence and destruction, suggestive content, and language.(Rating bulletin 2464 (Cert #50924), 2/22/2017)","Sequels Without Their Original Stars, Friends turned Enemies, Car Chase, Terrorism, Enemies Forced to Work Together, Betrayal, Prison, Prison Riot, Ensemble, 3-D, 3-D - Post-production Conversion, IMAX: DMR","Universal Pictures, Original Film, One Race Films",Fast and the Furious,"$225,764,765","$1,009,769,249","$1,235,534,014","$22,680,140","$26,078,365","$48,758,505"
112,https://www.the-numbers.com/movie/Gifted,"['Lindsay Duncan', 'Jenny Slate', 'Octavia Spencer', 'Chris Evans', 'Mckenna Grace']","[['Marc Webb', 'Director'], ['Tom Flynn', 'Screenwriter'], ['Karen Lunder', 'Producer'], ['Andy Cohen', 'Producer'], ['Glen Basner', 'Executive Producer'], ['Ben Browning', 'Executive Producer'], ['Molly Allen', 'Executive Producer'], ['Stuart Dryburgh', 'Director of Photography'], ['Laura Fox', 'Production Designer'], ['Bill Pankow', 'Editor'], ['Rob Simonsen', 'Composer'], ['Randall Poster', 'Music Supervisor'], ['Meghan Currier', 'Music Supervisor']]","$446,380 (1.8% of total gross)",5.44 (domestic box office/biggest weekend),67.1% (domestic box office/worldwide),"$7,000,000 (worldwide box office is 5.3 times production budget)","56 opening theaters/2,215 max. theaters, 4.8 weeks average run per theater","$28,893,278","April 28th, 2017 (Wide) (Taiwan)
May 5th, 2017 (Wide) (Hong Kong)
May 26th, 2017 (Wide), released as Deha (Turkey)
June 2nd, 2017 (Wide), released as Одарённая (Russia (CIS))
June 16th, 2017 (Wide) (United Kingdom)
... Show all releases
",101 minutes,vs. (500) Days of SummerCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,English,"April 7th, 2017 (Limited) by Fox SearchlightApril 12th, 2017 (Expands Wide) by 20th Century Fox","July 25th, 2017 by Fox Home Entertainment","PG-13 for thematic elements, language and some suggestive material.(Rating bulletin 2426 (Cert #50285), 5/25/2016)","Single Parent, Child Prodigy, Dysfunctional Family, Lawyers, Mathematics, Suicide, Young Child Dealing with the Death of a Parent, Courtroom Drama, Trailer Park","Fox Searchlight Pictures, FilmNation Entertainment, Grade A Entertainment, DayDay Films, Ingenious Media",,"$24,801,212","$12,163,444","$36,964,656","$2,041,666","$1,476,676","$3,518,342"
