,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,International Releases:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Total Est. Domestic Video Sales,Est. Domestic Blu-ray Sales
50,https://www.the-numbers.com/movie/Ip-Man,"['Simon Yam', 'Xiong Dazhi', 'Hiroyuki Ikeuchi', 'Calvin Cheng', 'Fan Siu-wong', 'Lam Ka-tung', 'Yu Xing', 'Wong You-nam', 'Chen Zhihui', 'Lynn Hung', 'Donnie Yen']","[['Wilson Yip', 'Director'], ['Edmond Wong', 'Screenwriter'], ['Chan Tai-lee', 'Story Creator'], ['Raymond Wong', 'Producer']]",,,,,,,"October 1st, 2010 (Limited) by Variance Films","July 27th, 2010 by Well Go USA VideoOctober 11th, 2016 by Well Go USA Video, released as Ip Man Trilogy","R for violence(Rating bulletin 2121, 5/19/2010)",108 minutes,vs. AquamanCreate your own comparison chart…,"Martial Arts, Biography, Foreign Language",Based on Real Life Events,Action,Live Action,Historical Fiction,"Mandarin Films, Beijing New Film Assn., Shanghai Film Group, Beijing ShengShi HuaRei Film Investment & Management, China Film Company",Hong Kong,"Cantonese, Japanese, Mandarin","April 16th, 2009 (Wide) (South Korea)
",Ip Man,n/a,"$22,114,423","$22,114,423",,"$1,783,936","$1,783,936"
51,https://www.the-numbers.com/movie/17-Again,[],"[['Burr Steers', 'Director']]","$23,722,310 (37.0% of total gross)",2.70 (domestic box office/biggest weekend),46.0% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 3.5 times production budget)","3,255 opening theaters/3,255 max. theaters, 5.6 weeks average run per theater","$78,454,935","April 17th, 2009 (Wide) by Warner Bros.","August 10th, 2009 by Entertainment in VideoAugust 11th, 2009 by Warner Home Video","PG-13 for language, some sexual material and teen partying",102 minutes,vs. 1917Create your own comparison chart…,"Supernatural, Body Swap, Farcical / Slapstick Comedy, Same Role, Multiple Actors, Romance, Unexpected Pregnancy, Teenage Mom, High School Sports, Mid-Life Crisis, Relationships Gone Wrong",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"New Line Cinema, Offspring Entertainment",United States,English,"October 30th, 2015 (Wide) (China)
",,"$64,167,069","$75,307,837","$139,474,906","$27,199,857","$29,713,668","$2,513,811"
52,https://www.the-numbers.com/movie/Crank-2-High-Voltage,"['Amy Smart', 'Clifton Collins, Jr.', 'Efren Ramirez', 'Bai Ling', 'David Carradine', 'Dwight Yoakam', 'Jason Statham']","[['Mark Neveldine', 'Director'], ['Brian Taylor', 'Director'], ['Mark Neveldine', 'Screenwriter'], ['Brian Taylor', 'Screenwriter']]","$6,963,565 (50.9% of total gross)",1.97 (domestic box office/biggest weekend),38.6% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 1.8 times production budget)","2,223 opening theaters/2,223 max. theaters, 2.4 weeks average run per theater","$16,731,279","April 17th, 2009 (Wide) by Lionsgate","September 8th, 2009 by Lionsgate Home Entertainment","R for frenetic strong bloody violence throughout, crude and graphic sexual content, nudity and pervasive language",96 minutes,vs. Wrath of ManCreate your own comparison chart…,"Action Thriller, Crime, Revenge, Strippers / Stripping, Prostitution, Outtakes During Credits, Split Screen",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,Lakeshore Entertainment,United States,English,,Crank,"$13,684,249","$21,788,490","$35,472,739","$17,943,106","$20,427,692","$2,484,586"
53,https://www.the-numbers.com/movie/Etz-Limon,[],[],"$14,602 (2.6% of total gross)",10.26 (domestic box office/biggest weekend),8.1% (domestic box office/worldwide),,"2 opening theaters/29 max. theaters, 8.4 weeks average run per theater","$696,517","April 17th, 2009 (Limited) by IFC Films","November 3rd, 2009 by Mpi Home Video",Not Rated,,Create your own comparison chart…,,,,Live Action,,,Israel,,,,"$569,672","$6,500,000","$7,069,672",,,
54,https://www.the-numbers.com/movie/State-of-Play,"['Robin Wright', 'Jason Bateman', 'Jeff Daniels', 'Russell Crowe', 'Ben Affleck', 'Rachel McAdams', 'Helen Mirren']","[['Kevin MacDonald', 'Director'], ['Matthew Michael Carnahan', 'Screenwriter'], ['Tony Gilroy', 'Screenwriter'], ['Billy Ray', 'Screenwriter'], ['Paul Abbott', 'Story Creator'], ['Andrew Hauptman', 'Producer'], ['Tim Bevan', 'Producer'], ['Eric Fellner', 'Producer'], ['Paul Abbott', 'Executive Producer'], ['Liza Chasin', 'Executive Producer'], ['Debra Hayward', 'Executive Producer'], ['E. Bennett Walsh', 'Executive Producer'], ['Mark Friedberg', 'Production Designer'], ['Justine Wright', 'Editor'], ['Alex Heffes', 'Composer'], ['Rodrigo Prieto', 'Director of Photography']]","$14,071,280 (38.0% of total gross)",2.63 (domestic box office/biggest weekend),41.7% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 1.5 times production budget)","2,803 opening theaters/2,807 max. theaters, 4.1 weeks average run per theater","$45,260,617","April 17th, 2009 (Wide) by Universal","September 1st, 2009 by Universal Home Entertainment","PG-13 for some violence, language including sexual references, and brief drug content",127 minutes,vs. Burn After ReadingCreate your own comparison chart…,"Political, Political Thriller, Prologue, Government Corruption, Investigative Journalist, Corporate Malfeasance, Mercenaries, Faked Suicide",Based on TV,Thriller/Suspense,Live Action,Contemporary Fiction,"Universal Pictures, Working Title Films",United States,English,,,"$37,017,955","$51,814,255","$88,832,210","$15,032,755","$17,900,230","$2,867,475"
55,https://www.the-numbers.com/movie/Earth-(2008),[],"[['Alastair Fothergill', 'Director'], ['Mark Linfield', 'Director'], ['Sophokles Tasioulis', 'Producer'], ['Alix Tidmarsh', 'Producer'], ['Mike Phillips', 'Executive Producer'], ['Andre Sikojev', 'Executive Producer'], ['Stefan Beiten', 'Executive Producer'], ['Wayne Garvie', 'Executive Producer'], ['Martyn Freeman', 'Executive Producer'], ['Nikolaus Weil', 'Executive Producer'], ['George Fenton', 'Composer'], ['Berliner Philharmoniker', 'Composer'], ['Martin Elsbury', 'Editor'], ['Melissa Caron', 'Associate Producer'], ['Amanda Hill', 'Associate Producer'], ['Michael Henrichs', 'Associate Producer']]","$8,825,760 (27.6% of total gross)",3.63 (domestic box office/biggest weekend),27.4% (domestic box office/worldwide),"$47,000,000 (worldwide box office is 2.5 times production budget)","1,804 opening theaters/1,804 max. theaters, 4.8 weeks average run per theater","$39,139,486","April 22nd, 2009 (Wide) by Walt Disney, released as earth","September 1st, 2009 by Walt Disney Home Entertainment, released as Disney Nature Earth",G,99 minutes,vs. OceansCreate your own comparison chart…,"Nature Documentary, Recut",Based on TV,Documentary,Live Action,Factual,"BBC Worldwide, Greenlight Media, BBC Natural History Unit, Disney Nature","Germany, United Kingdom",English,,,"$32,011,576","$84,761,741","$116,773,317","$16,894,072","$21,447,682","$4,553,610"
56,https://www.the-numbers.com/movie/Home-(2009),[],"[['Mary Haverstick', 'Director'], ['Mary Haverstick', 'Screenwriter']]",$226 (1.5% of total gross),7.50 (domestic box office/biggest weekend),0.0% (domestic box office/worldwide),"$500,000 (worldwide box office is 89.6 times production budget)","1 opening theaters/3 max. theaters, 4.7 weeks average run per theater","$21,496","April 23rd, 2009 (Limited) by Monterey Media",,PG-13 for some disturbing thematic material,84 minutes,vs. Ben is BackCreate your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,United States,English,,,"$15,433","$44,777,735","$44,793,168",,,
57,https://www.the-numbers.com/movie/Divo-Il,[],[],"$13,867 (5.8% of total gross)",8.49 (domestic box office/biggest weekend),3.7% (domestic box office/worldwide),,"2 opening theaters/8 max. theaters, 10.3 weeks average run per theater","$293,633","April 24th, 2009 (Limited) by Music Box Films",,Not Rated,110 minutes,vs. GomorraCreate your own comparison chart…,"Political, Biography",Based on Real Life Events,Drama,Live Action,Dramatization,,Italy,Italian,,,"$240,159","$6,179,934","$6,420,093",,,
58,https://www.the-numbers.com/movie/Fighting-(2009),"['Luis Guzmán', 'Zulay Henao', 'Brian White', 'Channing Tatum', 'Terrence Howard']","[['Dito Montiel', 'Director'], ['Dito Montiel', 'Screenwriter'], ['Robert Munic', 'Screenwriter'], ['Kevin Misher', 'Producer'], ['Thérèse DePrez', 'Production Designer']]","$11,024,370 (47.7% of total gross)",2.09 (domestic box office/biggest weekend),70.3% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 1.3 times production budget)","2,309 opening theaters/2,312 max. theaters, 3.6 weeks average run per theater","$28,232,605","April 24th, 2009 (Wide) by Universal","August 25th, 2009 by Universal Home Entertainment","PG-13 for intense fight sequences, some sexuality and brief strong language.",84 minutes,vs. CloverfieldCreate your own comparison chart…,"Bare Knuckle Fighting, Sports Action, Crime, Illegal Sports, Underground / Illegal Fighting, Confidence Men, Forgery, Gambling, Take a Dive, Surprise Twist",Original Screenplay,Action,Live Action,Contemporary Fiction,"Rogue Pictures, Misher Films",United States,English,,,"$23,091,010","$9,740,697","$32,831,707","$15,239,721","$16,968,676","$1,728,955"
59,https://www.the-numbers.com/movie/Obsessed,[],"[['Steve Shill', 'Director']]","$28,612,730 (41.9% of total gross)",2.39 (domestic box office/biggest weekend),92.3% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 3.7 times production budget)","2,541 opening theaters/2,634 max. theaters, 5.0 weeks average run per theater","$83,461,232","April 24th, 2009 (Wide) by Sony Pictures","August 4th, 2009 by Sony Pictures Home Entertainment","PG-13 for sexual material including some suggestive dialogue, some violence and thematic content",108 minutes,vs. The Perfect GuyCreate your own comparison chart…,"Psychological Thriller, Unrequited Love, Relationships Gone Wrong, Sexual Harassment, Erotic Thriller",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"Screen Gems, Rainforest Films",United States,English,,,"$68,261,644","$5,703,069","$73,964,713","$21,553,171","$23,689,781","$2,136,610"
60,https://www.the-numbers.com/movie/Soloist-The,"['Catherine Keener', 'Tom Hollander', 'Lisa Gay Hamilton', 'Jamie Foxx', 'Robert Downey, Jr.']","[['Joe Wright', 'Director'], ['Susannah Grant', 'Screenwriter'], ['Steve Lopez', 'Story Creator'], ['Russ Krasnoff', 'Producer'], ['Gary Foster', 'Producer'], ['Tim Bevan', 'Executive Producer'], ['Eric Fellner', 'Executive Producer'], ['Jeff Skoll', 'Executive Producer'], ['Patricia Whitcher', 'Executive Producer'], ['Seamus McGarvey', 'Director of Photography'], ['Sarah Greenwood', 'Production Designer'], ['Paul Tothill', 'Editor'], ['Jacqueline Durran', 'Costume Designer'], ['Dario Marianelli', 'Composer'], ['Francine Maisler', 'Casting'], ['Josephine Davies', 'Associate Producer'], ['Christopher Scarabosio', 'Supervising Sound Editor']]","$9,716,458 (30.5% of total gross)",3.28 (domestic box office/biggest weekend),82.7% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 0.6 times production budget)","2,024 opening theaters/2,090 max. theaters, 5.0 weeks average run per theater","$38,946,320","April 24th, 2009 (Wide) by Paramount Pictures","August 4th, 2009 by Paramount Home Video","PG-13 for thematic elements, some drug use and language",117 minutes,vs. The InsiderCreate your own comparison chart…,"Biography, Musicians, Biographical Drama, Homeless, Mental Illness",Based on Real Life Events,Drama,Live Action,Dramatization,"Krasnoff/Foster Entertainment, Working Title Films",United Kingdom,English,,,"$31,853,584","$6,668,866","$38,522,450","$11,117,158","$12,683,529","$1,566,371"
61,https://www.the-numbers.com/movie/Thirst-(2009),"['Lacey Chabert', 'Tygh Runyan', 'Mercedes McNab', 'Brandon Quinn']","[['Jeffery Lando*', 'Director'], ['Joel Newman', 'Screenwriter'], ['Kurt Volkan', 'Screenwriter']]",,,,,,,,"June 22nd, 2010 by Alchemy","R for some language and disturbing material(Rating bulletin 2109, 2/24/2010)",91 minutes,Create your own comparison chart…,,Original Screenplay,Horror,Live Action,Contemporary Fiction,Insight Film Studios,Canada,English,"April 30th, 2009 (Wide) (South Korea)
",,n/a,"$13,158,962","$13,158,962",,,
62,https://www.the-numbers.com/movie/Battle-for-Terra,[],"[['Aristomenis Tsirbas', 'Director']]","$1,082,064 (65.7% of total gross)",1.52 (domestic box office/biggest weekend),25.8% (domestic box office/worldwide),,"1,161 opening theaters/1,161 max. theaters, 1.4 weeks average run per theater","$2,013,833","May 1st, 2009 (Wide) by Roadside Attractions","September 22nd, 2009 by Lionsgate Home Entertainment",PG for sequences of sci-fi action violence and some thematic elements.,85 minutes,vs. The Nut JobCreate your own comparison chart…,3-D,Based on Short Film,Adventure,Digital Animation,Science Fiction,"Snoot Entertainment, Menithings Productions",United States,English,"October 18th, 2012 (Wide) (Lebanon)
",,"$1,647,083","$4,740,415","$6,387,498",,,
63,https://www.the-numbers.com/movie/Ghosts-of-Girlfriends-Past,"['Breckin Meyer', 'Lacey Chabert', 'Robert Forster', 'Anne Archer', 'Emma Stone', 'Michael Douglas', 'Matthew McConaughey', 'Jennifer Garner']","[['Mark Waters', 'Director']]","$15,411,434 (27.9% of total gross)",3.59 (domestic box office/biggest weekend),53.9% (domestic box office/worldwide),,"3,175 opening theaters/3,175 max. theaters, 5.1 weeks average run per theater","$67,552,364","May 1st, 2009 (Wide) by Warner Bros.","September 22nd, 2009 by Warner Home Video","PG-13 for sexual content throughout, some language and a drug reference",100 minutes,vs. She's All ThatCreate your own comparison chart…,Romance,Original Screenplay,Romantic Comedy,Live Action,Fantasy,"New Line Cinema, Jon Shestack, Panther Films",United States,English,,,"$55,250,026","$47,262,776","$102,512,802","$23,773,502","$25,981,951","$2,208,449"
64,https://www.the-numbers.com/movie/X-Men-Origins-Wolverine,"['Liev Schreiber', 'Danny Huston', 'will.i.am', 'Lynn Collins', 'Kevin Durand', 'Dominic Monaghan', 'Taylor Kitsch', 'Daniel Henney', 'Ryan Reynolds', 'Hugh Jackman']","[['Gavin Hood', 'Director'], ['David Benioff', 'Screenwriter'], ['Skip Woods', 'Screenwriter'], ['Lauren Shuler Donner', 'Producer'], ['Ralph Winter', 'Producer'], ['Hugh Jackman', 'Producer'], ['John Palermo', 'Producer'], ['Richard Donner', 'Executive Producer'], ['Stan Lee', 'Executive Producer'], ['Louis G. Fridman', 'Co-Producer'], ['Peter MacDonald', 'Co-Producer']]","$85,058,003 (47.3% of total gross)",2.11 (domestic box office/biggest weekend),48.0% (domestic box office/worldwide),"$150,000,000 (worldwide box office is 2.5 times production budget)","4,099 opening theaters/4,102 max. theaters, 5.4 weeks average run per theater","$219,937,141","May 1st, 2009 (Wide) by 20th Century Fox","September 15th, 2009 by Fox Home Entertainment","PG-13 for intense sequences of action and violence, and some partial nudity",107 minutes,vs. The Passion of the ChristCreate your own comparison chart…,Marvel Comics,Spin-Off,Action,Live Action,Super Hero,"20th Century Fox, Marvel Studios, Dune Entertainment, Donners’ Company, Seed Productions",United States,English,,X-MenWolverine,"$179,883,157","$194,942,603","$374,825,760","$80,207,855","$112,970,377","$32,762,522"
65,https://www.the-numbers.com/movie/Kabei-Our-Mother,[],"[['Yôji Yamada', 'Director']]","$3,072 (21.3% of total gross)",4.69 (domestic box office/biggest weekend),0.2% (domestic box office/worldwide),,"1 opening theaters/1 max. theaters, 6.0 weeks average run per theater","$17,625","May 8th, 2009 (Limited) by Strand","September 8th, 2009 by Strand Home, released as Kabei",Not Rated,133 minutes,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Factual,,Japan,,,,"$14,416","$6,018,714","$6,033,130",,,
66,https://www.the-numbers.com/movie/Next-Day-Air,[],"[['Benny Boom', 'Director'], ['Blair Cobbs', 'Screenwriter']]","$4,111,043 (41.0% of total gross)",2.44 (domestic box office/biggest weekend),98.6% (domestic box office/worldwide),"$3,000,000 (worldwide box office is 3.4 times production budget)","1,138 opening theaters/1,139 max. theaters, 3.2 weeks average run per theater","$12,259,731","May 8th, 2009 (Wide) by Summit Entertainment","September 15th, 2009 by Summit Home Video","R for pervasive language, drug content, some violence and brief sexuality.",84 minutes,vs. WhippedCreate your own comparison chart…,"Crime Comedy, Narcotics, Found Money",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Summit Entertainment, A Mark Entertainment, Melee Entertainment, Next Day Air Productions, Secret Society Films",United States,English,,,"$10,027,047","$145,472","$10,172,519","$10,748,141","$10,748,141",
67,https://www.the-numbers.com/movie/Rudo-y-Cursi,[],[],"$211,460 (11.6% of total gross)",4.12 (domestic box office/biggest weekend),15.2% (domestic box office/worldwide),,"70 opening theaters/219 max. theaters, 3.7 weeks average run per theater","$2,234,619","May 8th, 2009 (Limited) by Sony Pictures Classics","August 25th, 2009 by Sony Pictures Home Entertainment","R for pervasive language, sexual content and brief drug use.",103 minutes,vs. Relatos salvajesCreate your own comparison chart…,,Original Screenplay,Comedy,Live Action,Contemporary Fiction,,Mexico,Spanish,,,"$1,827,660","$10,160,264","$11,987,924",,,
68,https://www.the-numbers.com/movie/Star-Trek,"['Leonard Nimoy', 'Eric Bana', 'Bruce Greenwood', 'Ben Cross', 'Winona Ryder', 'Jennifer Morrison', 'Rachel Nichols', 'Clifton Collins, Jr.', 'Chris Pine', 'Zachary Quinto', 'Karl Urban', 'Zoe Saldana', 'Simon Pegg', 'John Cho', 'Anton Yelchin']","[['J.J. Abrams', 'Director'], ['J.J. Abrams', 'Producer'], ['Damon Lindelof', 'Producer'], ['Roberto Orci', 'Screenwriter'], ['Alex Kurtzman', 'Screenwriter'], ['Gene Roddenberry', 'Story Creator'], ['Dan Mindel', 'Cinematographer'], ['Scott Chambliss', 'Production Designer'], ['Maryann Brandon', 'Editor'], ['Mary Jo Markey', 'Editor'], ['Michael Giacchino', 'Composer']]","$79,204,289 (30.7% of total gross)",3.25 (domestic box office/biggest weekend),66.6% (domestic box office/worldwide),"$140,000,000 (worldwide box office is 2.8 times production budget)","3,849 opening theaters/4,053 max. theaters, 7.4 weeks average run per theater","$315,117,908","May 8th, 2009 (Wide) by Paramount PicturesAugust 5th, 2009 (IMAX) by Paramount PicturesMay 15th, 2013 (Special Engagement) by Regal Entertainment","November 17th, 2009 by Paramount Home Video","PG-13 for sci-fi action and violence, and brief sexual content",125 minutes,"Blockbusters, 2009vs. Star Trek Into DarknessCreate your own comparison chart…","Time Travel, IMAX: DMR, Delayed Sequel, Intertitle, Revenge, Genocide, Young Child Dealing with the Death of a Parent, Interspecies Romance, Bullies, Reboot",Based on TV,Adventure,Live Action,Science Fiction,Bad Robot,United States,English,"November 5th, 2020 (Wide) (Australia)
",Star Trek,"$257,730,019","$129,109,595","$386,839,614","$108,661,272","$192,584,423","$83,923,151"
69,https://www.the-numbers.com/movie/Yomei-Ikkagetsu-no-Hanayome,[],"[['Ryuichi Hiroki', 'Director']]",,,,,,,,,,,Create your own comparison chart…,,Based on Real Life Events,Drama,Live Action,Historical Fiction,,Japan,Japanese,"May 9th, 2009 (Wide) (Japan)
",,n/a,"$31,510,715","$31,510,715",,,
70,https://www.the-numbers.com/movie/Angels-and-Demons,"['Ewan McGregor', 'Ayelet Zurer', 'Stellan Skarsgård', 'Pierfrancesco Favino', 'Nikolaj Lie Kaas', 'Armin Mueller-Stahl', 'Tom Hanks']","[['Ron Howard', 'Director'], ['David Koepp', 'Screenwriter'], ['Akiva Goldsman', 'Screenwriter'], ['Dan Brown', 'Story Creator'], ['Brian Grazer', 'Producer'], ['Ron Howard', 'Producer'], ['John Calley', 'Producer'], ['Todd Hallowell', 'Executive Producer'], ['Dan Brown', 'Executive Producer'], ['Salvatore Totino', 'Cinematographer'], ['Allan Cameron', 'Production Designer'], ['Dan Hanley', 'Editor'], ['Mike Hill', 'Editor'], ['Angus Bickerton', 'Visual Effects Supervisor'], ['Daniel Orlandi', 'Costume Designer'], ['Kathleen McGill', 'Associate Producer'], ['Louisa Velis', 'Associate Producer'], ['William M. Connor', 'Associate Producer'], ['Hans Zimmer', 'Composer']]","$46,204,168 (34.6% of total gross)",2.89 (domestic box office/biggest weekend),27.2% (domestic box office/worldwide),"$150,000,000 (worldwide box office is 3.3 times production budget)","3,527 opening theaters/3,527 max. theaters, 5.8 weeks average run per theater","$163,074,200","May 15th, 2009 (Wide) by Sony Pictures","November 24th, 2009 by Sony Pictures Home Entertainment","PG-13 for sequences of violence, disturbing images and thematic material",138 minutes,vs. InfernoCreate your own comparison chart…,,Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,"Columbia Pictures, Imagine Entertainment, Brian Grazer Productions, John Calley",United States,English,,Da Vinci Code,"$133,375,846","$357,500,000","$490,875,846","$36,750,332","$50,274,165","$13,523,833"
71,https://www.the-numbers.com/movie/Brothers-Bloom-The,[],[],"$90,400 (2.6% of total gross)",5.62 (domestic box office/biggest weekend),63.8% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 0.3 times production budget)","4 opening theaters/209 max. theaters, 6.5 weeks average run per theater","$4,318,153","May 15th, 2009 (Limited) by Summit Entertainment","September 29th, 2009 by Summit Home Video","PG-13 for violence, some sensuality and brief strong language.",114 minutes,vs. The Royal TenenbaumsCreate your own comparison chart…,,Original Screenplay,Black Comedy,Live Action,Contemporary Fiction,,United States,English,,,"$3,531,756","$2,000,000","$5,531,756",,,
72,https://www.the-numbers.com/movie/Dai-Nipponjin-(Japan),[],"[['Hitoshi Matsumoto', 'Director']]","$7,133 (17.5% of total gross)",5.72 (domestic box office/biggest weekend),0.5% (domestic box office/worldwide),,"2 opening theaters/5 max. theaters, 4.8 weeks average run per theater","$49,876","May 15th, 2009 (Limited) by Magnolia Pictures, released as Big Man Japan","July 28th, 2009 by Magnolia Home Entertainment, released as Big Man Japan",PG-13 for sci-fi action and crude humor.,113 minutes,Create your own comparison chart…,,Original Screenplay,Comedy,Live Action,Fantasy,,Japan,Japanese,,,"$40,796","$7,905,169","$7,945,965",,,
73,https://www.the-numbers.com/movie/Heure-d-ete-L,[],[],"$49,484 (3.0% of total gross)",8.58 (domestic box office/biggest weekend),23.7% (domestic box office/worldwide),,"2 opening theaters/50 max. theaters, 9.5 weeks average run per theater","$2,013,732","May 15th, 2009 (Limited) by IFC Films",,Not Rated,103 minutes,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,France,French,,,"$1,647,001","$5,300,000","$6,947,001",,,
74,https://www.the-numbers.com/movie/Management,['Jennifer Aniston'],"[['Stephen Belber', 'Director'], ['Jennifer Aniston', 'Executive Producer']]","$375,916 (40.2% of total gross)",2.49 (domestic box office/biggest weekend),38.4% (domestic box office/worldwide),,"212 opening theaters/212 max. theaters, 2.2 weeks average run per theater","$1,142,775","May 15th, 2009 (Limited) by Samuel Goldwyn Films","September 29th, 2009 by Image Entertainment/ThinkFilm",R for language.,,Create your own comparison chart…,Romance,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,United States,English,,,"$934,658","$1,500,000","$2,434,658","$3,962,977","$3,962,977",
75,https://www.the-numbers.com/movie/Terminator-Salvation,"['Sam Worthington', 'Christian Bale']","[['Joseph McGinty Nichol', 'Director'], ['John Brancato', 'Screenwriter'], ['Michael Ferris', 'Screenwriter'], ['Moritz Borman', 'Producer'], ['Jeffrey Silver', 'Producer'], ['Victor Kubicek', 'Producer'], ['Derek Anderson', 'Producer'], ['Mario Kassar', 'Executive Producer'], ['Andrew G. Vajna', 'Executive Producer'], ['Peter D. Graves', 'Executive Producer'], ['Dan Lin', 'Executive Producer'], ['Jeanne Allgood', 'Executive Producer'], ['Joel B. Michaels', 'Executive Producer'], ['Chantal Feghali', 'Co-Producer']]","$42,558,390 (34.0% of total gross)",2.94 (domestic box office/biggest weekend),34.3% (domestic box office/worldwide),"$200,000,000 (worldwide box office is 1.8 times production budget)","3,530 opening theaters/3,602 max. theaters, 5.0 weeks average run per theater","$153,227,610","May 21st, 2009 (Wide) by Warner Bros.","December 1st, 2009 by Warner Home Video","PG-13 For intense sequences of sci-fi violence and action, and language",116 minutes,vs. Terminator: GenisysCreate your own comparison chart…,"Post Apocalypse, Motion Capture Performance",Original Screenplay,Action,Live Action,Science Fiction,"Halcyon Company, Moritz Borman, Wonderland Sound and Vision",United States,English,"June 5th, 2009 (Wide), released as Exterminador Implacável: A Salvação (Portugal)
",Terminator,"$125,322,469","$240,169,323","$365,491,792","$30,480,126","$54,735,124","$24,254,998"
76,https://www.the-numbers.com/movie/Dance-Flick,[],"[['Damien Wayans', 'Director'], ['Keenen Ivory Wayans', 'Screenwriter'], ['Shawn Wayans', 'Screenwriter'], ['Marlon Wayans', 'Screenwriter'], ['Craig Wayans', 'Screenwriter'], ['Damien Wayans', 'Screenwriter']]","$10,643,536 (41.3% of total gross)",2.42 (domestic box office/biggest weekend),80.0% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 1.3 times production budget)","2,450 opening theaters/2,459 max. theaters, 3.4 weeks average run per theater","$31,537,482","May 22nd, 2009 (Wide) by Paramount Pictures","September 8th, 2009 by Paramount Home Video","PG-13 for crude and sexual content throughout, and language",84 minutes,vs. The IntruderCreate your own comparison chart…,"Dancing, Spoof, Farcical / Slapstick Comedy, Ensemble, Screenplay Written By the Star, Family Affair",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Paramount Pictures, MTV Films, Wayans Brothers Entertainment",United States,English,,,"$25,794,018","$6,430,606","$32,224,624",,,
77,https://www.the-numbers.com/movie/Easy-Virtue,[],"[['Stephan Elliott', 'Director']]","$110,443 (4.2% of total gross)",6.19 (domestic box office/biggest weekend),12.9% (domestic box office/worldwide),"$14,000,000 (worldwide box office is 1.5 times production budget)","10 opening theaters/255 max. theaters, 3.8 weeks average run per theater","$3,248,353","May 22nd, 2009 (Limited) by Sony Pictures Classics","September 15th, 2009 by Sony Pictures Home Entertainment","PG-13 for sexual content, brief partial nudity, and smoking throughout.",96 minutes,vs. The Man Who Invented ChristmasCreate your own comparison chart…,Romance,Based on Play,Romantic Comedy,Live Action,Historical Fiction,"Ealing Studios, Endgame Entertainment, Odyssey Entertainment, BBC Films, Fragile Films, Joe Abrams Productions, Prescience",United Kingdom,"English, French",,,"$2,656,784","$17,880,957","$20,537,741",,,
78,https://www.the-numbers.com/movie/Night-at-the-Museum-Battle-of-the-Smithsonian,"['Ricky Gervais', 'Ben Stiller', 'Amy Adams', 'Owen Wilson', 'Hank Azaria', 'Robin Williams', 'Christopher Guest', 'Alain Chabat', 'Steve Coogan', 'Bill Hader', 'Jon Bernthal', 'Mizuo Peck', 'Patrick Gallagher']","[['Shawn Levy', 'Director'], ['Robert Ben Garant', 'Screenwriter'], ['Thomas Lennon', 'Screenwriter'], ['Robert Ben Garant', 'Character Creator'], ['Thomas Lennon', 'Character Creator'], ['Shawn Levy', 'Producer'], ['Chris Columbus', 'Producer'], ['Michael Barnathan', 'Producer'], ['Thomas M. Hammel', 'Executive Producer'], ['Josh McLaglen', 'Executive Producer'], ['Mark Radcliffe', 'Executive Producer'], ['Claude Pare', 'Production Designer'], ['Don Zimmerman', 'Editor'], ['Alan Silvestri', 'Composer'], ['Dean Zimmerman', 'Editor'], ['John Schwartzman', 'Director of Photography']]","$54,173,286 (30.6% of total gross)",3.27 (domestic box office/biggest weekend),44.1% (domestic box office/worldwide),"$150,000,000 (worldwide box office is 2.7 times production budget)","4,096 opening theaters/4,101 max. theaters, 6.3 weeks average run per theater","$216,709,988","May 22nd, 2009 (Wide) by 20th Century FoxMay 22nd, 2009 (IMAX) by 20th Century Fox","December 1st, 2009 by Fox Home Entertainment",PG For mild action and brief language,105 minutes,vs. Night at the MuseumCreate your own comparison chart…,IMAX: DMR,Based on Fiction Book/Short Story,Adventure,Live Action,Fantasy,"Twentieth Century Fox, 1492 Pictures",United States,English,,Night at the Museum,"$177,243,721","$224,987,342","$402,231,063","$54,773,560","$66,144,541","$11,370,981"
