,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,International Releases:,Video Release:,MPAA Rating:,Running Time:,Franchise:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
148,https://www.the-numbers.com/movie/November-Man-The,"['Eliza Taylor', 'Caterina Scorsone', 'Bill Smitrovich', 'Will Patton', 'Pierce Brosnan', 'Luke Bracey', 'Olga Kurylenko']","[['Roger Donaldson', 'Director'], ['Michael Finch', 'Screenwriter'], ['Karl Gajdusek', 'Screenwriter'], ['Bill Granger', 'Story Creator'], ['Beau St Pierre', 'Producer'], ['Sriram Das', 'Producer'], ['Kevin Frakes', 'Executive Producer'], ['Pierce Brosnan', 'Executive Producer'], ['Lisa Wilson', 'Executive Producer'], ['Myles Nestel', 'Executive Producer'], ['Raj Brinder Singh', 'Executive Producer'], ['Stuart Brown', 'Executive Producer'], ['Mike Sullivan', 'Executive Producer'], ['Ryan Kavanaugh', 'Executive Producer'], ['Tucker Tooley', 'Executive Producer'], ['D. Constantine Conte', 'Executive Producer'], ['Kevan Van Thompson', 'Executive Producer'], ['Alan Pao', 'Executive Producer'], ['Corey Large', 'Executive Producer'], ['Ankur Rungta', 'Executive Producer'], ['Vishal Rungta', 'Executive Producer'], ['Scott Fischer', 'Executive Producer'], ['Remington Chase', 'Executive Producer'], ['Jamey Pryde', 'Co-Producer'], ['Keith Arnold', 'Co-Producer'], ['Steven Shapiro', 'Co-Producer'], ['Romain Lacourbas', 'Director of Photography'], ['Kevin Kavanaugh', 'Production Designer'], ['John Gilbert', 'Editor'], ['Marco Beltrami', 'Composer'], ['Amine Ramer', 'Music Supervisor'], ['Bojana Nikitovic', 'Costume Designer'], ['Nancy Bishop', 'Casting Director-European Casting'], ['Mary Vernieu', 'Casting Director']]","$7,911,597 (31.6% of total gross)",3.16 (domestic box office/biggest weekend),71.8% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 2.3 times production budget)","2,776 opening theaters/2,776 max. theaters, 3.8 weeks average run per theater","$31,999,917","August 27th, 2014 (Wide) by Relativity","March 13th, 2015 (Wide) (Spain)
November 27th, 2015 (Wide) (Venezuela)
March 4th, 2016 (Wide) (China)
","November 25th, 2014 by Fox Home Entertainment","R for strong violence including a sexual assault, language, sexuality/nudity and brief drug use.(Rating bulletin 2335, 8/13/2014)",108 minutes,,vs. SnitchCreate your own comparison chart…,"Development Hell, Secret Agent, C.I.A., Out of Retirement, One Last Job, Political, Government Corruption, Action Thriller",Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,"Irish Dreamtime, SPD Films, The Solution Entertainment Group, PalmStar Media, Merced Media Partners",United States,English,"$25,018,119","$9,802,216","$34,820,335","$1,045,905","$658,151","$1,704,056"
149,https://www.the-numbers.com/movie/As-Above-So-Below,['Perdita Weeks'],"[['John Erick Dowdle', 'Director'], ['John Erick Dowdle', 'Screenwriter'], ['Drew Dowdle', 'Screenwriter'], ['Thomas Tull', 'Producer'], ['Jon Jashni', 'Producer'], ['Patrick Aiello', 'Producer'], ['Drew Dowdle', 'Producer'], ['Alex Hedlund', 'Executive Producer'], ['Louise Marzaroli', 'Production Designer'], ['Elliot Greenberg', 'Editor'], ['Keefus Ciancia', 'Composer'], ['Léo Hinstin', 'Director of Photography']]","$8,632,820 (40.7% of total gross)",2.46 (domestic box office/biggest weekend),50.7% (domestic box office/worldwide),"$5,000,000 (worldwide box office is 8.4 times production budget)","2,640 opening theaters/2,650 max. theaters, 3.5 weeks average run per theater","$27,144,816","August 29th, 2014 (Wide) by Universal",,"December 2nd, 2014 by Universal Home Entertainment","R for bloody violence/terror, and language throughout.(Rating bulletin 2326, 6/11/2014)",93 minutes,,vs. The GiftCreate your own comparison chart…,"Found Footage, Underground, Set in Paris, Archaeology, Supernatural, Supernatural Horror, Father’s Footsteps, Cults, Possessed",Original Screenplay,Horror,Live Action,Contemporary Fiction,"Legendary Pictures, Brothers Dowdle",United States,English,"$21,222,315","$20,601,751","$41,824,066","$291,572","$536,896","$828,468"
150,https://www.the-numbers.com/movie/Cantinflas,"['Michael Imperioli', 'Ilse Salas', 'Luis Gerardo Mendez', 'Gabriela De La Garza', 'Barbara Mori', 'Oscar Jaenada']","[['Sebastian del Amo', 'Director'], ['Vidal Cantu', 'Producer'], ['Adolfo Franco', 'Producer'], ['Edui Tijerina', 'Screenwriter'], ['Alejandro Barron', 'Associate Producer'], ['Mario Moreno Ivanova', 'Associate Producer'], ['Carlos Hidalgo', 'Director of Photography'], ['Gabriela Fernandez', 'Costume Designer'], ['Christopher Lagunes', 'Production Designer'], ['Roque Banos', 'Composer'], ['Aleks Syntek', 'Song Writer'], ['Nacho Ruiz Capillas', 'Editor']]","$2,661,253 (41.7% of total gross)",2.40 (domestic box office/biggest weekend),99.5% (domestic box office/worldwide),,"382 opening theaters/429 max. theaters, 4.0 weeks average run per theater","$8,164,198","August 29th, 2014 (Limited) by Lionsgate","April 15th, 2016 (Wide) (Spain)
","December 2nd, 2014 by Lionsgate Home Entertainment","PG for thematic elements, language, smoking and some suggestive material.(Rating bulletin 2323, 5/21/2014)",96 minutes,,vs. LadronesCreate your own comparison chart…,"Biography, Movie Business, Set in Mexico, Set in Los Angeles, Hispanic, Performing Arts, Pantelion Films, Biographical Drama",Based on Real Life Events,Drama,Live Action,Dramatization,Pantelion Films,Mexico,Spanish,"$6,382,924","$31,830","$6,414,754","$185,264",,"$185,264"
151,https://www.the-numbers.com/movie/Nino-El,"['Eduard Fernandez', 'Sergi Lopez', 'Barbara Lennie', 'Ian McShane', 'Jesus Carroza', 'Said Chatiby', 'Moussa Maaskri', 'Mariam Bachir', 'Luis Tosar', 'Jesus Castro']","[['Daniel Monzon', 'Director'], ['Daniel Monzon', 'Screenwriter'], ['Jorge Guerricaechevarría', 'Screenwriter'], ['Alvaro Augustin', 'Producer'], ['Ghislain Barrois', 'Producer'], ['Edmon Roch', 'Producer'], ['Javier Ugarte', 'Producer'], ['Borja Pena', 'Producer'], ['Anton Laguna', 'Production Designer'], ['Mapa Pastor', 'Editor'], ['Roque Banos', 'Composer'], ['Carles Gusi', 'Director of Photography']]",,,0.0% (domestic box office/worldwide),,,$303,"April 17th, 2015 (Limited) by Distrib Films","August 29th, 2014 (Wide) (Spain)
",,Not Rated,136 minutes,,Create your own comparison chart…,"Narcotics, Organized Crime, Smuggler, Police Procedural, Set in Mediterranean Sea",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"Telecinco Cinema, Ikiru Films, Vaca Films, La Ferme!",Spain,Spanish,$245,"$20,917,740","$20,917,985",,,
152,https://www.the-numbers.com/movie/Predestination,"['Sarah Snook', 'Noah Taylor', 'Ethan Hawke']","[['Michael Spierig', 'Director'], ['Peter Spierig', 'Director'], ['Michael Spierig', 'Screenwriter'], ['Peter Spierig', 'Screenwriter'], ['Robert A. Heinlein', 'Story Creator'], ['Paddy McDonald', 'Producer'], ['Tim McGahan', 'Producer'], ['Peter Spierig', 'Producer'], ['Michael Spierig', 'Producer'], ['Michael Burton', 'Executive Producer'], ['Gary Hamilton', 'Executive Producer'], ['Matt Kennedy', 'Executive Producer'], ['James M. Vernon', 'Executive Producer'], ['Ben Nott', 'Director of Photography'], ['Matthew Putland', 'Production Designer'], ['Matt Villa', 'Editor'], ['Wendy Cork', 'Costume Designer'], ['Steve Boyle', 'Special Makeup Effects Designer'], ['Peter Spierig', 'Composer'], ['Maura Fay', 'Casting Director'], ['Leigh Pickford', 'Casting Director']]",,,,,,,"January 9th, 2015 (Limited) by Sony Pictures","August 29th, 2014 (Wide) (Australia)
January 9th, 2015 (Wide) (China)
January 9th, 2015 (Wide) (South Korea)
March 6th, 2015 (Wide) (Taiwan)
March 27th, 2015 (Wide) (Hong Kong)
... Show all releases
","February 10th, 2015 by Sony Pictures Home Entertainment","R for violence, some sexuality, nudity and language.(Rating bulletin 2305, 1/15/2014)",97 minutes,,vs. GattacaCreate your own comparison chart…,"Orphanage, Romancing Yourself, Time Travel, 1990s, 1980s, 1970s, 1960s, 1950s, 1940s, One Last Job, Unnamed Character, Kidnap, Abandoned Child, Family Affair, Non-Chronological, Intersex, New York Yankees, Surprise Twist, Sex Change, Early / Simultaneous Video-on-Demand release",Original Screenplay,Thriller/Suspense,Live Action,Science Fiction,"Blacklab, Wolfhouse Productions",Australia,English,n/a,"$5,386,852","$5,386,852","$835,734","$1,067,412","$1,903,146"
153,https://www.the-numbers.com/movie/Yi-Sheng-Yi-Shi-(China)-(2014),"['Tong Dawei', 'Jack Kao', 'Suet Lam', 'Xiao Che', 'Gao Yuanyuan', 'Nicholas Tse']","[['Snow Zou', 'Director'], ['Yibai Zhang', 'Producer'], ['Karen Fu', 'Producer'], ['Jonathan Hua Lang Lim', 'Producer'], ['Albert Yeung', 'Executive Producer'], ['Maurice Li', 'Editor'], ['Zhang Jia', 'Editor'], ['Li Bingqiang', 'Director of Photography']]","$140,000 (33.5% of total gross)",2.98 (domestic box office/biggest weekend),1.1% (domestic box office/worldwide),,"19 opening theaters/20 max. theaters, 3.1 weeks average run per theater","$534,079","September 5th, 2014 (Limited) by China Lion Film Distribution, released as But Always",,,Not Rated,106 minutes,,vs. Bei Jing Ai Qing Gu ShiCreate your own comparison chart…,"1970s, Set in China, Set in Beijing, Set in New York, Romance, Love Triangle, 9/11, Non-Chronological",Original Screenplay,Drama,Live Action,Historical Fiction,Emperor Motion Picture,China,Mandarin,"$417,558","$36,590,000","$37,007,558",,,
154,https://www.the-numbers.com/movie/My-Old-Lady,"['Stéphane Freiss', 'Dominique Pinon', 'Noemie Lvovsky', 'Kevin Kline', 'Kristin Scott Thomas', 'Maggie Smith']","[['Israel Horovitz', 'Director'], ['Israel Horovitz', 'Screenwriter'], ['Israel Horovitz', 'Story Creator'], ['Rachael Horovitz', 'Producer'], ['Gary Foster', 'Producer'], ['Nitsa Benchetrit', 'Producer'], ['David C. Barrot', 'Producer'], ['Christine Langan', 'Executive Producer'], ['Joe Oppenheimer', 'Executive Producer'], ['Charles S. Cohen', 'Executive Producer'], ['Daniel Battsek', 'Executive Producer'], ['Mike Goodridge', 'Executive Producer'], ['Israel Horovitz', 'Executive Producer'], ['Raphael Benoliel', 'Executive Producer'], ['Russ Krasnoff', 'Executive Producer'], ['David Atrakchi', 'Co-Producer'], ['Gael Cabouat', 'Co-Producer'], ['Boris Mendza', 'Co-Producer'], ['Marie-Cecile Renauld', 'Co-Producer'], ['Mac Bell', 'Associate Producer'], ['Michel Amathieu', 'Director of Photography'], ['Pierre-Francois Limbosch', 'Production Designer'], ['Jacob Craycroft', 'Editor'], ['Stephanie Ahn', 'Editor'], ['Jacqueline Bouchard', 'Costume Supervisor'], ['Mark Orton', 'Composer']]","$124,680 (3.1% of total gross)",8.29 (domestic box office/biggest weekend),26.4% (domestic box office/worldwide),"$5,000,000 (worldwide box office is 3.0 times production budget)","11 opening theaters/170 max. theaters, 3.9 weeks average run per theater","$5,130,616","September 10th, 2014 (Limited) by Cohen Media Group","November 13th, 2014 (Wide) (Australia)
November 20th, 2014 (Wide) (Germany)
June 18th, 2015 (Wide) (Brazil)
July 9th, 2015 (Wide) (Argentina)
August 7th, 2015 (Wide) (Spain)
... Show all releases
","January 27th, 2015 by Universal Home Entertainment","PG-13 PG-13 for thematic material and some sexual references.(Rating bulletin 2308, 2/5/2014)",107 minutes,,vs. EnemyCreate your own comparison chart…,"Inheritance, Set in Paris, Scene in End Credits, Comedy Drama, Romance, Novel or Other Work Adapted by Author, Dysfunctional Family, Infidelity",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Cohen Media Group, Deux Chevaux, Katsize Films","France, United States",English,"$4,011,530","$11,208,778","$15,220,308","$965,723","$145,802","$1,111,525"
155,https://www.the-numbers.com/movie/Maze-Runner-The,"['Patricia Clarkson', 'Dylan O’Brien', 'Kaya Scodelario', 'Thomas Brodie-Sangster', 'Will Poulter']","[['Wes Ball', 'Director'], ['Noah Oppenheim', 'Screenwriter'], ['Grant Pierce Myers*', 'Screenwriter'], ['T.S. Nowlin', 'Screenwriter'], ['James Dashner', 'Story Creator'], ['Ellen Goldsmith-Vein', 'Producer'], ['Wyck Godfrey', 'Producer'], ['Marty Bowen', 'Producer'], ['Lee Stollman', 'Producer'], ['Joe Hartwick Jr', 'Executive Producer'], ['Edward Gamarra', 'Executive Producer'], ['Lindsay Williams', 'Executive Producer'], ['Enrique Chediak', 'Director of Photography'], ['Marc Fisichella', 'Production Designer'], ['Dan Zimmerman', 'Editor'], ['John Paesano', 'Composer']]","$32,512,804 (31.7% of total gross)",3.15 (domestic box office/biggest weekend),29.4% (domestic box office/worldwide),"$34,000,000 (worldwide box office is 10.2 times production budget)","3,604 opening theaters/3,638 max. theaters, 6.2 weeks average run per theater","$130,999,601","September 19th, 2014 (Wide) by 20th Century FoxSeptember 19th, 2014 (IMAX) by 20th Century Fox","September 11th, 2014 (Wide) (Malaysia)
September 12th, 2014 (Wide) (Australia)
September 18th, 2014 (Wide) (Argentina)
September 18th, 2014 (Wide) (Australia)
September 19th, 2014 (Wide) (Spain)
... Show all releases
","December 16th, 2014 by Fox Home Entertainment","PG-13 for thematic elements and intense sequences of sci-fi violence and action, including some disturbing images.(Rating bulletin 2326, 6/11/2014)",113 minutes,The Maze Runner,vs. DivergentCreate your own comparison chart…,"Young Adult Book Adaptation, Dystopia, Ensemble, Post Apocalypse, Robot, IMAX: DMR, Action Thriller",Based on Fiction Book/Short Story,Action,Live Action,Science Fiction,"Gotham Group, Temple Hill Entertainment, TSG Entertainment, DayDay Films",United States,English,"$102,427,862","$245,891,999","$348,319,861","$24,545,698","$16,428,228","$40,973,926"
156,https://www.the-numbers.com/movie/Dolphin-Tale-2,"['Harry Connick, Jr.', 'Ashley Judd', 'Kris Kristofferson', 'Morgan Freeman', 'Nathan Gamble', 'Cozi Zuehlsdorff']","[['Charles Martin Smith', 'Director'], ['Charles Martin Smith', 'Screenwriter'], ['Broderick Johnson', 'Producer'], ['Richard Ingber', 'Producer'], ['Andrew Kosove', 'Producer'], ['Steven P. Wegner', 'Producer'], ['David Yates', 'Executive Producer'], ['Robert Engelman', 'Executive Producer'], ['Yolanda T. Cochran', 'Co-Producer'], ['Daryn Okada', 'Director of Photography'], ['David J. Bomba', 'Production Designer'], ['Harvey Rosenstock', 'Editor'], ['Hope Hanafin', 'Costume Designer'], ['Robert Munroe', 'Visual Effects Supervisor'], ['Deva Anderson', 'Music Supervisor'], ['Rachel Portman', 'Composer']]","$15,873,397 (37.8% of total gross)",2.65 (domestic box office/biggest weekend),72.7% (domestic box office/worldwide),"$36,000,000 (worldwide box office is 1.6 times production budget)","3,656 opening theaters/3,656 max. theaters, 4.6 weeks average run per theater","$53,752,302","September 12th, 2014 (Wide) by Warner Bros.",,"December 9th, 2014 by Warner Home Video","PG for some mild thematic elements.(Rating bulletin 2321, 5/7/2014)",107 minutes,Dolphin Tale,vs. E.T. the Extra-TerrestrialCreate your own comparison chart…,"Directing Yourself, Animal Lead, Inspired by a True Story, Family Drama",Original Screenplay,Drama,Live Action,Kids Fiction,Alcon Entertainment,United States,English,"$42,024,533","$15,800,000","$57,824,533","$14,735,525","$6,218,136","$20,953,661"
157,https://www.the-numbers.com/movie/Drop-The,"['Matthias Schoenaerts', 'John Ortiz', 'Tom Hardy', 'Noomi Rapace', 'James Gandolfini']","[['Michael R. Roskam', 'Director'], ['Dennis Lehane', 'Screenwriter'], ['Peter Chernin', 'Producer'], ['Jenno Topping', 'Producer'], ['Mike LaRocca', 'Executive Producer'], ['Blair Breard', 'Executive Producer'], ['Dennis Lehane', 'Executive Producer'], ['Thérèse DePrez', 'Production Designer'], ['Christopher Tellefsen', 'Editor'], ['Marco Beltrami', 'Composer'], ['Nicolas Karakatsanis', 'Director of Photography']]","$4,104,552 (38.3% of total gross)",2.61 (domestic box office/biggest weekend),56.3% (domestic box office/worldwide),"$12,600,000 (worldwide box office is 1.5 times production budget)","809 opening theaters/1,192 max. theaters, 3.2 weeks average run per theater","$13,717,234","September 12th, 2014 (Wide) by Fox Searchlight","March 20th, 2015 (Wide) (Italy)
","January 20th, 2015 by Fox Home Entertainment","R for some strong violence and pervasive language.(Rating bulletin 2291 (Cert #48663), 9/25/2013)",107 minutes,,vs. UndisputedCreate your own comparison chart…,"Organized Crime, Heist, Crime Thriller, Revenge, Posthumous Release",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,"Chernin Entertainment, TSG Entertainment, Ingenious Media",United States,English,"$10,724,389","$8,330,145","$19,054,534","$2,238,063","$1,719,762","$3,957,825"
158,https://www.the-numbers.com/movie/Finding-Fanny,[],"[['Homi Adajania', 'Director'], ['Homi Adajania', 'Screenwriter'], ['Kersi Khambatta', 'Screenwriter'], ['Dinesh Vijan', 'Producer'], ['Sreekar Prasad', 'Editor'], ['Nick Moore', 'Editor'], ['Mathias Duplessy', 'Composer'], ['Sachin Jigar', 'Composer'], ['Anil Mehta', 'Director of Photography']]","$515,393 (82.7% of total gross)",1.21 (domestic box office/biggest weekend),8.1% (domestic box office/worldwide),,"121 opening theaters/121 max. theaters, 1.0 weeks average run per theater","$797,147","September 12th, 2014 (Limited) by FIP","September 12th, 2014 (Wide) (Australia)
",,Not Rated,102 minutes,,vs. Frozen IICreate your own comparison chart…,"Road Trip, Romance, Bollywood",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,Maddock Films,India,"English, Hindi","$623,229","$7,100,000","$7,723,229",,,
159,https://www.the-numbers.com/movie/No-Good-Deed-(2013),"['Leslie Bibb', 'Kate del Castillo', 'Henry Simmons', 'Idris Elba', 'Taraji P. Henson']","[['Sam Miller', 'Director'], ['Will Packer', 'Producer'], ['Lee Clay', 'Producer'], ['Aimee Lagos', 'Screenwriter'], ['Aimee Lagos', 'Executive Producer'], ['Ellen Goldsmith-Vein', 'Executive Producer'], ['Lindsay Williams', 'Executive Producer'], ['Idris Elba', 'Executive Producer'], ['Taraji P. Henson', 'Executive Producer'], ['Rob Hardy', 'Executive Producer'], ['Glenn S. Gainor', 'Executive Producer'], ['Michael Barrett', 'Director of Photography'], ['Chris Cornwell', 'Production Designer'], ['Jim Page', 'Editor'], ['Randy Bricker', 'Editor'], ['Paul Haslinger', 'Composer'], ['Keith G. Lewis', 'Costume Designer']]","$24,250,283 (46.2% of total gross)",2.17 (domestic box office/biggest weekend),96.7% (domestic box office/worldwide),"$13,200,000 (worldwide box office is 4.1 times production budget)","2,175 opening theaters/2,175 max. theaters, 4.4 weeks average run per theater","$67,206,970","September 12th, 2014 (Wide) by Sony Pictures",,"January 6th, 2015 by Sony Pictures Home Entertainment","PG-13 for sequences of violence, menace, terror, and for language.(Rating bulletin 2332, 7/23/2014)",84 minutes,,vs. The Perfect GuyCreate your own comparison chart…,"Prison Break, Fugitive / On the Run, Home Invasion, African Americans, Psychological Thriller, Infidelity, Relationships Gone Wrong, Mariticide / Uxoricide, Surprise Twist",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,Will Packer Productions,United States,English,"$52,543,632","$1,779,578","$54,323,210","$7,280,105","$1,713,600","$8,993,705"
160,https://www.the-numbers.com/movie/Pirates-(2014),[],"[['Seok-hoon Lee', 'Director'], ['Chun Sung-il', 'Screenwriter'], ['Choi Yi-young', 'Screenwriter'], ['Chun Sung-il', 'Producer'], ['Im Young-ho', 'Producer'], ['Hwang Sang-joon', 'Composer'], ['Kim Young-ho', 'Cinematographer']]","$119,187 (74.4% of total gross)",1.34 (domestic box office/biggest weekend),0.3% (domestic box office/worldwide),,"25 opening theaters/25 max. theaters, 1.0 weeks average run per theater","$204,820","September 12th, 2014 (Limited) by Well Go USA",,"January 20th, 2015 by Well Go USA Video",Not Rated,130 minutes,,Create your own comparison chart…,"Pirates, Royalty, On a Boat, Swashbuckler, Romance, Visual Effects",Original Screenplay,Adventure,Live Action,Historical Fiction,Well Go USA Entertainment,Republic of Korea,Korean,"$160,133","$62,723,572","$62,883,705","$49,286","$135,703","$184,989"
161,https://www.the-numbers.com/movie/Skeleton-Twins-The,"['Luke Wilson', 'Ty Burrell', 'Boyd Holbrook', 'Bill Hader', 'Kristen Wiig']","[['Craig Johnson', 'Director'], ['Craig Johnson', 'Screenwriter'], ['Mark Heyman', 'Screenwriter'], ['Stephanie Langhoff', 'Producer'], ['Jennifer Lee', 'Producer'], ['Jacob Pechenik', 'Producer'], ['Mark Duplass', 'Executive Producer'], ['Jay Duplass', 'Executive Producer'], ['Jared Ian Goldman', 'Executive Producer'], ['Ola Maslik', 'Production Designer'], ['Jennifer Lee', 'Editor'], ['Nathan Larson', 'Composer'], ['Reed Morano', 'Director of Photography']]","$380,691 (7.2% of total gross)",4.29 (domestic box office/biggest weekend),91.2% (domestic box office/worldwide),"$1,000,000 (worldwide box office is 5.8 times production budget)","15 opening theaters/461 max. theaters, 3.6 weeks average run per theater","$6,758,997","September 12th, 2014 (Limited) by Lionsgate/Roadside Attractions",,"December 16th, 2014 by Lionsgate Home Entertainment","R for language, some sexuality and drug use.(Rating bulletin 2327, 6/17/2014)",92 minutes,,vs. Fruitvale StationCreate your own comparison chart…,"Twins, Sibling Rivalry, Suicide, Dysfunctional Family, LGBTQ+, Infidelity, Suicide Attempt, Depression, You Can't Go Home Again, Young Child Dealing with the Death of a Parent, Digital Cinematography, Sundance Film Festival 2014, Family Drama",Original Screenplay,Drama,Live Action,Contemporary Fiction,"Venture 4th, Duplass Brothers",United States,English,"$5,284,309","$512,883","$5,797,192","$386,123","$164,648","$550,771"
162,https://www.the-numbers.com/movie/Guest-The,"['Maika Monroe', 'Leland Orser', 'Sheila Kelley', 'Brendan Meyer', 'Lance Reddick', 'Dan Stevens']","[['Adam Wingard', 'Director'], ['Simon Barrett', 'Screenwriter'], ['Keith Calder', 'Producer'], ['Jessica Calder', 'Producer'], ['Simon Barrett', 'Executive Producer'], ['Bruce Wayne Gillies', 'Co-Producer'], ['Chris Harding', 'Co-Producer'], ['Robby Baumgartner', 'Director of Photography'], ['Thomas S. Hammock', 'Production Designer'], ['Jonathan McHugh', 'Music Supervisor'], ['Steve Moore', 'Composer'], ['Kathleen Detoro', 'Costume Designer'], ['Nicole Daniels', 'Casting Director'], ['Courtney Bright', 'Casting Director']]","$84,527 (22.9% of total gross)",4.38 (domestic box office/biggest weekend),17.6% (domestic box office/worldwide),,"19 opening theaters/53 max. theaters, 1.5 weeks average run per theater","$473,134","September 17th, 2014 (Limited) by Picturehouse","April 10th, 2015 (Wide) (Spain)
July 23rd, 2015 (Limited) (New Zealand)
April 1st, 2016 (Wide) (China)
","January 6th, 2015 by Universal Home Entertainment","R for strong violence, language, some drug use and a scene of sexuality.(Rating bulletin 2331, 7/16/2014)",99 minutes,,vs. GoksungCreate your own comparison chart…,"Returning Soldiers, Dysfunctional Family, Single Parent, Early / Simultaneous Video-on-Demand release",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"Snoot Entertainment, Han Way Films",United States,English,"$369,911","$1,737,140","$2,107,051","$2,293,892","$976,751","$3,270,643"
163,https://www.the-numbers.com/movie/Boxtrolls-The,[],"[['Anthony Stacchi', 'Director'], ['Graham Annable', 'Director'], ['David Bleiman Ichioka*', 'Producer'], ['Travis Knight', 'Producer'], ['Irena Brignull', 'Screenwriter'], ['Adam Pava', 'Screenwriter'], ['Alan Snow', 'Story Creator'], ['John Ashlee Prat', 'Director of Photography'], ['Paul Lasaine', 'Production Designer'], ['Edie Ichioka', 'Editor'], ['Dario Marianelli', 'Composer'], ['Eric Idle', 'Song Writer'], ['Deborah Cook', 'Costume Designer'], ['Brad Schiff', 'Animation Supervisor'], ['Curt Enderle', 'Art Director']]","$17,275,239 (34.0% of total gross)",2.94 (domestic box office/biggest weekend),45.4% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 1.9 times production budget)","3,464 opening theaters/3,464 max. theaters, 4.8 weeks average run per theater","$65,015,824","September 26th, 2014 (Wide) by Focus Features","September 19th, 2014 (Wide) (Australia)
October 23rd, 2014 (Wide) (Germany)
November 7th, 2014 (Wide) (Argentina)
","January 20th, 2015 by Universal Home Entertainment","PG for action, some peril and mild rude humor.(Rating bulletin 2318, 4/16/2014)",96 minutes,,vs. Kubo and the Two StringsCreate your own comparison chart…,"Invented Language, Missing Child, Underground, Cross-Dressing, Coming of Age, Rescue, Dysfunctional Family, Non-Chronological, Inventor, Steampunk, Orphan, 3-D, 3-D - Shot in 3-D",Based on Fiction Book/Short Story,Adventure,Stop-Motion Animation,Kids Fiction,Laika,United States,English,"$50,837,305","$61,061,436","$111,898,741","$8,945,240","$8,282,627","$17,227,867"
164,https://www.the-numbers.com/movie/This-is-Where-I-Leave-You,"['Timothy Olyphant', 'Dax Shepard', 'Jason Bateman', 'Tina Fey', 'Adam Driver', 'Rose Byrne', 'Corey Stoll', 'Kathryn Hahn', 'Connie Britton', 'Jane Fonda']","[['Shawn Levy', 'Director'], ['Shawn Levy', 'Producer'], ['Paula Weinstein', 'Producer'], ['Jeffrey Levine', 'Producer'], ['Jonathan Tropper', 'Screenwriter'], ['Jonathan Tropper', 'Story Creator'], ['Jonathan Tropper', 'Executive Producer'], ['Mary McLaglen', 'Executive Producer'], ['Terry Stacey', 'Director of Photography'], ['Ford Wheeler', 'Production Designer'], ['Dean Zimmerman', 'Editor'], ['Susan Lyall', 'Costume Designer'], ['Michael Giacchino', 'Composer']]","$11,558,149 (33.7% of total gross)",2.97 (domestic box office/biggest weekend),83.0% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 2.1 times production budget)","2,868 opening theaters/2,868 max. theaters, 4.0 weeks average run per theater","$43,867,376","September 19th, 2014 (Wide) by Warner Bros.",,"December 16th, 2014 by Warner Home Video","R for language, sexual content and some drug use.(Rating bulletin 2298, 11/13/2013)",103 minutes,,vs. Bad MomsCreate your own comparison chart…,"Dysfunctional Family, Funeral Reunions, Ensemble, Jewish, Religious, Novel or Other Work Adapted by Author, Comedy Drama",Based on Fiction Book/Short Story,Comedy,Live Action,Contemporary Fiction,"Spring Creek Prod, 21 Laps Entertainment, RatPac Entertainment, Dune Entertainment",United States,English,"$34,296,320","$7,000,000","$41,296,320","$4,115,863","$923,162","$5,039,025"
