,url,cast,crew,Production Budget:,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Franchise:,Domestic Releases:,Video Release:,MPAA Rating:,Keywords:,Production/Financing Companies:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
269,https://www.the-numbers.com/movie/Dead-End-The-(China),[],"[['Baoping Cao', 'Director']]",,,,,,,"August 22nd, 2015 (Wide) (China)
",139 minutes,Create your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,China,Mandarin,,,,Not Rated,,,n/a,"$45,110,000","$45,110,000",,,
270,https://www.the-numbers.com/movie/Bai-tuan-da-zhan-(China)(2015),[],"[['Haiqiang Ning', 'Director'], ['Yuzhong Zhang', 'Director']]",,,,,,,"August 25th, 2015 (Wide), released as The Hundred Regiments Offensive (China)
",,Create your own comparison chart…,Original Screenplay,Action,Live Action,Historical Fiction,China,Mandarin,,,,Not Rated,,,n/a,"$64,220,000","$64,220,000",,,
271,https://www.the-numbers.com/movie/Dheepan,"['Marc Zinga', 'Antonythasan Jesuthasan', 'Kalieaswari Srinivasan', 'Vincent Rottiers', 'Claudine Vinasithamby']","[['Jacques Audiard', 'Director'], ['Jacques Audiard', 'Screenwriter'], ['Thomas Bidegain', 'Screenwriter'], ['Noe Debre', 'Screenwriter'], ['Pascal Caucheteux', 'Producer'], ['Michel Barthelemy', 'Production Designer'], ['Juliette Welfling', 'Editor'], ['Nicolas Jaar', 'Composer'], ['Eponine Momenceau', 'Director of Photography']]","$9,000,000 (worldwide box office is 0.9 times production budget)","$20,249 (8.1% of total gross)",9.40 (domestic box office/biggest weekend),3.2% (domestic box office/worldwide),"2 opening theaters/26 max. theaters, 6.0 weeks average run per theater","$300,563","August 26th, 2015 (Wide) (Belgium)
August 26th, 2015 (Wide) (France)
September 3rd, 2015 (Wide) (Netherlands)
September 18th, 2015 (Wide) (Sweden)
October 22nd, 2015 (Wide) (Italy)
... Show all releases
",115 minutes,vs. AloftCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,France,"English, French, Tamil",,"May 6th, 2016 (Limited) by Sundance Selects","May 23rd, 2017 by Criterion","R for violence, language and brief sexuality/nudity.(Rating bulletin 2418 (Cert #50385), 3/30/2016)","Civil War, Set in France, Adopted Family, Immigration, Hindu, Drug Dealer, Gang Warfare, Drug Trafficking, False Identity, 2010s, Refugee, Orphan","Why Not Productions, Page 114, France 2 Cinema","$248,795","$7,455,562","$7,704,357","$87,498","$51,145","$138,643"
272,https://www.the-numbers.com/movie/No-Escape-(2014),"['Owen Wilson', 'Lake Bell', 'Pierce Brosnan', 'Sterling Jerins', 'Claire Geare']","[['John Erick Dowdle', 'Director'], ['John Erick Dowdle', 'Screenwriter'], ['Drew Dowdle', 'Screenwriter'], ['Drew Dowdle', 'Producer'], ['Michel Litvak', 'Producer'], ['David Lancaster', 'Producer'], ['Gary Michael Walters', 'Executive Producer'], ['Jeffrey Stott', 'Executive Producer'], ['Andrew Pfeffer', 'Executive Producer'], ['Steve Alexander', 'Executive Producer'], ['Léo Hinstin', 'Director of Photography'], ['Arv Greywal', 'Production Designer'], ['Elliot Greenberg', 'Editor'], ['Annie Bloom', 'Costume Designer'], ['Marco Beltrami', 'Composer'], ['Buck Sanders', 'Composer'], ['Eyde Belasco', 'Casting Director']]","$5,000,000 (worldwide box office is 8.6 times production budget)","$8,111,264 (29.7% of total gross)",3.36 (domestic box office/biggest weekend),63.7% (domestic box office/worldwide),"3,355 opening theaters/3,415 max. theaters, 3.7 weeks average run per theater","$33,827,841","August 27th, 2015 (Wide) (Singapore)
August 27th, 2015 (Wide) (United Arab Emirates)
August 28th, 2015 (Wide) (Turkey)
September 3rd, 2015 (Wide) (Chile)
September 3rd, 2015 (Wide) (Hong Kong)
... Show all releases
",103 minutes,vs. The PurgeCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,"English, Thai",,"August 26th, 2015 (Wide) by Weinstein Co.","November 10th, 2015 by Anchor Bay Home Entertainment","R for strong violence throughout, and for language.(Rating bulletin 2367, 4/1/2015)","Rebellion, Sex Crimes, Slow Motion Scene, Suicide, Non-Chronological, Action Thriller, Military Coup, Government Corruption, Corporate Malfeasance, Fugitive / On the Run","Bold Films, Brothers Dowdle, Weinstein Company","$27,288,872","$15,555,644","$42,844,516",,,
273,https://www.the-numbers.com/movie/We-Are-Your-Friends,"['Emily Ratajkowski', 'Shiloh Fernandez', 'Alex Shaffer', 'Jonny Weston', 'Wes Bentley', 'Zac Efron']","[['Max Joseph', 'Director'], ['Max Joseph', 'Screenwriter'], ['Meaghan Oppenheimer', 'Screenwriter'], ['Richard Silverman', 'Story Creator'], ['Tim Bevan', 'Producer'], ['Eric Fellner', 'Producer'], ['Liza Chasin', 'Producer'], ['Richard Silverman', 'Executive Producer'], ['Olivier Courson', 'Executive Producer'], ['Ron Halpern', 'Executive Producer'], ['Nathan Kelly', 'Executive Producer'], ['Maya Sigel', 'Production Designer'], ['Terel Gibson', 'Editor'], ['David Diliberto', 'Editor'], ['Segal', 'Composer'], ['Brett Pawlak', 'Director of Photography']]","$2,000,000 (worldwide box office is 5.1 times production budget)","$1,767,308 (49.2% of total gross)",2.03 (domestic box office/biggest weekend),35.4% (domestic box office/worldwide),"2,333 opening theaters/2,333 max. theaters, 2.1 weeks average run per theater","$4,451,993","August 26th, 2015 (Wide) (Belgium)
August 26th, 2015 (Wide) (France)
August 27th, 2015 (Limited) (Australia)
August 27th, 2015 (Wide) (Croatia)
August 27th, 2015 (Wide) (Germany)
... Show all releases
",96 minutes,vs. Rock the KasbahCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,English,,"August 28th, 2015 (Wide) by Warner Bros.","October 23rd, 2015 by Warner Home Video","R for language throughout, drug use, sexual content and some nudity.(Rating bulletin 2380, 7/1/2015)","House Music / Electronica, Musicians, Big Break, Mentor, Romance, Relationships Gone Wrong, Love Triangle, Set in Los Angeles","Working Title Films, StudioCanal, Anton Capital Entertainment","$3,591,417","$6,561,998","$10,153,415","$72,835",,"$72,835"
274,https://www.the-numbers.com/movie/Cike-Nie-Yinniang-(Taiwan),"['Chen Chang', 'Zhou Yun', 'Satoshi Tsumabuki', 'Juan Ching-tian', 'Hsieh Hsin-ying', 'Sheu Fang-yi', 'Shu Qi']","[['Hou Hsiao-hsien', 'Director'], ['Hou Hsiao-hsien', 'Screenwriter'], ['Chu Tien wen', 'Screenwriter'], ['Hsieh Hai meng', 'Screenwriter'], ['Hou Hsiao-hsien', 'Producer'], ['Stephen Shin', 'Producer'], ['Wen-Ying Huang', 'Producer'], ['Chen Yiqi', 'Producer'], ['Stephen Lam', 'Producer'], ['Mark Lee Ping Bin', 'Cinematographer']]","$15,000,000 (worldwide box office is 0.8 times production budget)","$47,892 (7.6% of total gross)",8.82 (domestic box office/biggest weekend),5.6% (domestic box office/worldwide),"4 opening theaters/53 max. theaters, 2.4 weeks average run per theater","$784,105","August 27th, 2015 (Wide), released as Nie Yin Niang (China)
August 27th, 2015 (Wide), released as Nie yin niang (Hong Kong)
August 28th, 2015 (Wide), released as Nie yin niang (Taiwan)
September 10th, 2015 (Wide), released as Nie yin niang (Singapore)
September 10th, 2015 (Wide), released as Nie yin niang (Thailand)
... Show all releases
",104 minutes,vs. If Beale Street Could TalkCreate your own comparison chart…,Remake,Drama,Live Action,Historical Fiction,"Taiwan, Province of China",Mandarin,,"October 16th, 2015 (Limited) by Well Go USA, released as The Assassin","January 26th, 2016 by Well Go USA Video, released as The Assassin",Not Rated,"Child Murderer, Hitmen, Wuxia, Ancient China, Tang Dynasty, Historical Drama","SpotFilms, Central Motion Picture Co., Sil-Metropole Organisation, Wild Bunch, China Dream Film Culture Industry, Media Asia Films, Zhejiang Huace Films & TV Co. ","$632,542","$10,647,342","$11,279,884","$63,069","$143,978","$207,047"
275,https://www.the-numbers.com/movie/War-Room,"['Michael Jr.', 'Alex Kendrick', 'Priscilla Shirer', 'TC Stallings', 'Beth Moore', 'Karen Abercrombie']","[['Alex Kendrick', 'Director'], ['Alex Kendrick', 'Screenwriter'], ['Stephen Kendrick', 'Screenwriter'], ['Stephen Kendrick', 'Producer'], ['Gary Wheeler', 'Co-Producer'], ['Shannon Kendrick', 'Associate Producer'], ['Larry Frenzel', 'Associate Producer'], ['Aaron Burns', 'Associate Producer'], ['Bob M. Scott', 'Director of Photography'], ['Alex Kendrick', 'Editor'], ['Stephen Hullfish', 'Editor'], ['Katherine Tucker', 'Production Designer'], ['Paul Mills', 'Composer'], ['Anna Redmon', 'Costume Designer']]","$3,000,000 (worldwide box office is 24.7 times production budget)","$11,351,389 (16.7% of total gross)",5.97 (domestic box office/biggest weekend),91.6% (domestic box office/worldwide),"1,135 opening theaters/1,945 max. theaters, 7.1 weeks average run per theater","$82,593,456","August 27th, 2015 (Limited) (Australia)
August 27th, 2015 (Wide) (Central America)
August 27th, 2015 (Wide) (Mexico)
August 27th, 2015 (Limited) (New Zealand)
August 28th, 2015 (Wide) (Ecuador)
... Show all releases
",120 minutes,vs. God’s Not DeadCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,English,,"August 28th, 2015 (Wide) by Sony Pictures","December 8th, 2015 by Sony Pictures Home Entertainment","PG for thematic elements throughout.(Rating bulletin 2357, 1/21/2015)","Faith-Based Film, African Americans, Dysfunctional Family, Therapists / Therapy, Christians, Fired, Relationships Gone Wrong, Faith-Based Drama","Tri-Star Pictures, Faithstep Films, Provident Films, Affirm Films, Kendrick Brothers Productions","$67,790,117","$6,199,617","$73,989,734","$41,227,414","$9,440,489","$50,667,903"
276,https://www.the-numbers.com/movie/45-Years,"['Charlotte Rampling', 'Tom Courtenay']","[['Andrew Haigh', 'Director'], ['Andrew Haigh', 'Screenwriter'], ['Tristan Goligher', 'Producer'], ['Christopher Collins', 'Executive Producer'], ['Lizzie Francke', 'Executive Producer'], ['Tessa Ross', 'Executive Producer'], ['Sam Lavender', 'Executive Producer'], ['Richard Holmes', 'Executive Producer'], ['Vincent Gadelle', 'Executive Producer'], ['Kahleen Crawford', 'Casting Director'], ['Joakim Sundstrom', 'Supervising Sound Editor'], ['Nicole Stafford', 'Make-up and Hair Designer'], ['Suzie Harman', 'Costume Designer'], ['Rachel Dargavel', 'Line Producer'], ['Sarah Finlay', 'Production Designer'], ['Jonathan Alberts', 'Editor'], ['Lol Crawley', 'Director of Photography']]",,"$65,775 (1.5% of total gross)",7.91 (domestic box office/biggest weekend),29.8% (domestic box office/worldwide),"3 opening theaters/251 max. theaters, 5.2 weeks average run per theater","$5,142,226","August 28th, 2015 (Wide) (United Kingdom)
September 3rd, 2015 (Wide) (Slovenia)
September 10th, 2015 (Wide) (Germany)
September 18th, 2015 (Wide) (Austria)
September 24th, 2015 (Wide) (Netherlands)
... Show all releases
",95 minutes,vs. Safety Not GuaranteedCreate your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,United Kingdom,English,,"December 23rd, 2015 (Limited) by IFC Films","June 7th, 2016 by Paramount Home Video","R for language and brief sexuality.(Rating bulletin 2399 (Cert #50142), 11/11/2015)","Wedding Anniversary, The Past Catching up with You, Romance, Set in Norfolk, Romantic Drama, Death of a Girlfriend / Boyfriend, Relationships Gone Wrong","Film4, BFI, Creative England, The Bureau","$4,250,507","$10,025,087","$14,275,594",,,
277,https://www.the-numbers.com/movie/Atrapa-la-bandera,[],"[['Enrique Gato', 'Director']]",,,,,,,"August 28th, 2015 (Wide) (Spain)
December 3rd, 2015 (Wide) (Israel)
December 31st, 2015 (Wide) (Chile)
January 13th, 2016 (Wide) (Netherlands)
January 29th, 2016 (Wide) (Bulgaria)
... Show all releases
",,vs. Tadeo Jones 2: El Secreto del Rey MidasCreate your own comparison chart…,Original Screenplay,Adventure,Digital Animation,Kids Fiction,Spain,"English, Spanish",,"December 4th, 2015 (Limited) by Paramount Pictures","March 1st, 2016 by Paramount Home Video, released as Capture the Flag","PG for action, language and some thematic elements.(Rating bulletin 2402 (Cert #50161), 12/2/2015)",,,n/a,"$21,131,406","$21,131,406","$21,843",,"$21,843"
278,https://www.the-numbers.com/movie/S-The-Last-Policeman-Recovery-of-Our-Future-(Japan)-(2015),[],[],,,,,,,"August 28th, 2015 (Wide) (Japan)
",,Create your own comparison chart…,,,,,Japan,,,,,,,,n/a,"$6,425,190","$6,425,190",,,
279,https://www.the-numbers.com/movie/Yowamushi-Pedal-Spare-Bike-(Japan)-(2016),[],"[['Osamu Nabeshima', 'Director']]",,,,,,,"August 28th, 2015 (Wide) (Japan)
November 17th, 2016 (Limited), released as Spare Bike (South Korea)
",,Create your own comparison chart…,Based on Comic/Graphic Novel,Drama,Digital Animation,Contemporary Fiction,Japan,Japanese,,,,,Anime,,n/a,"$5,638,352","$5,638,352",,,
280,https://www.the-numbers.com/movie/Hua-Li-Shang-Ban-Zou-(China),"['Lo Hoi-Pang', 'Mimi Kung', 'Chow Yun-Fat', 'Wang Ziyi', 'Sylvia Chang', 'Eason Chan', 'Lang Yueting', 'Tang Wei', 'Timmy Hung', 'Tien Hsin']","[['Johnnie To', 'Director'], ['Sylvia Chang', 'Screenwriter'], ['Sylvia Chang', 'Story based on ‘Design for Living’ by'], ['Johnnie To', 'Producer'], ['William Chang', 'Production Designer'], ['Sylvia Chang', 'Producer'], ['David Richardson', 'Editor'], ['Lo Tayu', 'Composer'], ['Keith Chan Fai-young', 'Composer'], ['Cheng Siu Keung', 'Cinematographer']]",,"$34,144 (54.2% of total gross)",1.85 (domestic box office/biggest weekend),0.8% (domestic box office/worldwide),"15 opening theaters/15 max. theaters, 1.0 weeks average run per theater","$78,124","September 2nd, 2015 (Wide), released as Hua li shang ban zu (China)
September 10th, 2015 (Limited), released as Office (Australia)
September 10th, 2015 (Limited), released as Office (New Zealand)
September 24th, 2015 (Wide) (Hong Kong)
September 24th, 2015 (Wide) (Singapore)
... Show all releases
",119 minutes,Create your own comparison chart…,Original Screenplay,Musical,Live Action,Contemporary Fiction,"China, Hong Kong","Cantonese, English, Mandarin",,"September 18th, 2015 (Limited) by China Lion Film Distribution, released as Office",,Not Rated,"Corporate Life, Corporate Malfeasance, 2000s, Set in China, IPO","Edko Films, Beijing Hairun Pictures LTD, Zhejiang Unique Media, LeVision Pictures, Sun Entertainment Culture, Media Asia Films, Milkyway Image, China Movei Channel, IQIYI Motion Pictures, Huaxia Film & Distribution Coroporation","$63,029","$7,570,368","$7,633,397",,,
281,https://www.the-numbers.com/movie/tout-nouveau-testament-Le-(Belgium),"['Catherine Deneuve', 'Francois Damiens', 'Yolande Moreau', 'Benoît Poelvoorde', 'Pili Groyne']","[['Jaco Van Dormael', 'Director'], ['Thomaas Gunzig', 'Screenwriter'], ['Jaco Van Dormael', 'Screenwriter'], ['Jaco Van Dormael', 'Producer'], ['Olivier Rausin', 'Producer'], ['Daniel Marquet', 'Producer'], ['An Pierle', 'Composer'], ['Christophe Beaucarne', 'Director of Photography'], ['Dominique Warnier', 'Sound Designer'], ['Francois Dumont', 'Sound Designer'], ['Herve de Luze', 'Editor'], ['Michael Schillings', 'Sound Mixer'], ['Caroline Koener', 'Costume Designer'], ['Sylvie Olive', 'Set Designer'], ['Kaatjf Van Damme', 'Make up']]","$8,700,000 (worldwide box office is 2.2 times production budget)","$10,422 (8.1% of total gross)",6.46 (domestic box office/biggest weekend),0.7% (domestic box office/worldwide),"6 opening theaters/17 max. theaters, 3.5 weeks average run per theater","$152,277","September 2nd, 2015 (Wide) (Belgium)
September 2nd, 2015 (Wide) (France)
October 16th, 2015 (Wide) (Spain)
November 5th, 2015 (Wide) (Netherlands)
November 12th, 2015 (Wide) (Russia (CIS))
... Show all releases
",116 minutes,vs. ColoniaCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Fantasy,"Belgium, France, Luxembourg",French,,"December 9th, 2016 (Limited) by Music Box Films, released as The Brand New Testament","March 7th, 2017 by Music Box Films Video, released as The Brand New Testament",Not Rated,"Religious, Gods and Goddesses, Dysfunctional Family, Domestic Abuse, Poverty, Paralysis / Loss of a Limb, Porn Business, Romance, Spree Killer, Terminal Illness, Infidelity, Voiceover/Narration, Immigration","Juliette Inc., Terra Incognita Films, Climax Films, Apres Le Deluge, Caviar, Orange Studio, VOO ET BETV, RTBF, BNP Paribas Film Fund, Belga Films, Le Pacte, OCS., Centre Du Cinema Et L'Audiovisuel De La Federation Wallonie Bruxelles","$127,910","$19,371,946","$19,499,856","$86,258","$68,908","$155,166"
282,https://www.the-numbers.com/movie/Transporter-Refueled-The,"['Ray Stevenson', 'Loan Chabanol', 'Gabriella Wright', 'Tatiana Pajkovic', 'Wenxia Yu', 'Radivoje Bukvic', 'Lenn Kudrjawizki', 'Anatole Taubman', 'Noemie Lenoir', 'Ed Skrein']","[['Camille Delamarre', 'Director'], ['Luc Besson', 'Screenwriter'], ['Adam Cooper', 'Screenwriter'], ['Bill Collage', 'Screenwriter'], ['Luc Besson', 'Character Creator'], ['Robert Mark Kamen', 'Character Creator'], ['Luc Besson', 'Producer'], ['Mark Gao', 'Producer'], ['J.C. Cheng', 'Co-Producer'], ['Gregory Ouanhon', 'Co-Producer'], ['Camille Courau', 'Line Producer'], ['Christophe Collette', 'Director of Photography'], ['Claire Lacaze', 'Costume Designer'], ['Hugues Tissander', 'Production Designer'], ['Stephane Moreno Carpio', 'First Assistant Director'], ['Julien Rey', 'Editor'], ['Alexandre Azaria', 'Composer'], ['Thomas Lascar', 'Sound Mixer'], ['Alexandre Hernandes', 'Sound Editor'], ['Nicolas Bourgeois', 'Sound Editor'], ['Didier Lozahic', 'Re-recording Mixer'], ['Lucinda Syson', 'Casting Director'], ['Nathalie Cheron', 'Casting Director'], ['Fanny Besson', 'Production Manager']]","$22,000,000 (worldwide box office is 3.2 times production budget)","$7,355,622 (45.9% of total gross)",2.18 (domestic box office/biggest weekend),23.0% (domestic box office/worldwide),"3,434 opening theaters/3,434 max. theaters, 2.7 weeks average run per theater","$19,870,696","September 2nd, 2015 (Wide) (Philippines)
September 2nd, 2015 (Wide) (Taiwan)
September 3rd, 2015 (Wide) (Australia)
September 3rd, 2015 (Wide) (Austria)
September 3rd, 2015 (Wide) (Czech Republic)
... Show all releases
",96 minutes,vs. The MechanicCreate your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,"China, France",English,Transporter,"September 4th, 2015 (Wide) by EuropaCorp","December 1st, 2015 by Fox Home Entertainment","PG-13 for sequences of violence and action, sexual material, some language, a drug reference and thematic elements.(Rating bulletin 2379, 6/24/2015)","Reboot, Car Chase, Heist, Set in France, Russian Mafia, Revenge, IMAX: DMR, Action Thriller","EuropaCorp, TFI Films, Fundamental Films, Belga Films, Canal Plus, OCS.","$16,029,670","$53,668,825","$69,698,495","$1,974,959","$1,902,753","$3,877,712"
283,https://www.the-numbers.com/movie/Solace,"['Abbie Cornish', 'Jeffrey Dean Morgan', 'Anthony Hopkins', 'Colin Farrell']","[['Afonso Poyart', 'Director'], ['Sean Bailey', 'Screenwriter'], ['Ted Griffin', 'Screenwriter'], ['Beau Flynn', 'Producer'], ['Thomas Augsberger', 'Producer'], ['Tripp Vinson', 'Producer'], ['Matthias Emcke', 'Producer'], ['Claudia Bluemhuber', 'Producer'], ['Sean Bailey', 'Executive Producer'], ['Jacob Pechenik', 'Executive Producer'], ['Gerd Schelpers', 'Executive Producer'], ['Anthony Hopkins', 'Executive Producer'], ['Wendy Jacobson', 'Co-Producer'], ['Adam Yoelin', 'Co-Producer'], ['Justin Si Diener', 'Line Producer'], ['Brendan Galvin', 'Director of Photography'], ['Brad Ricker', 'Production Designer'], ['Lucas Gonzaga', 'Editor'], ['BT*', 'Composer'], ['Denise Wingate', 'Costume Designer'], ['Deborah Aquila', 'Casting Director'], ['Tricia Wood', 'Casting Director']]",,,,,,,"September 3rd, 2015 (Wide) (Croatia)
September 3rd, 2015 (Wide) (Greece)
September 9th, 2015 (Wide) (France)
September 16th, 2015 (Wide) (Belgium)
September 25th, 2015 (Wide) (United Kingdom)
... Show all releases
",102 minutes,vs. SouthpawCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,,"December 16th, 2016 (Limited) by Lionsgate Premiere","March 14th, 2017 by Lionsgate Home Entertainment","R for violence and bloody images throughout, sexuality, nudity and language.(Rating bulletin 2360, 2/11/2015)","FBI, Unsolved Murder, Psychics, Serial Killer, Retirement, Out of Retirement, One Last Job","Lionsgate Premiere, Grindstone Entertainment Group, Silver Reel Entertainment, Venture Forth, FilmNation Entertainment, FPC, Eden Rock Media",n/a,"$23,549,031","$23,549,031","$996,969","$360,387","$1,357,356"
284,https://www.the-numbers.com/movie/Unfair-the-End-(Japan)-(2015),[],"[['Shimako Sato', 'Director']]",,,,,,,"September 4th, 2015 (Wide) (Japan)
",108 minutes,Create your own comparison chart…,,Thriller/Suspense,,,Japan,,,,,,,,n/a,"$18,913,492","$18,913,492",,,
285,https://www.the-numbers.com/movie/Heneral-Luna,"['Mon Conflado', 'Arron Villaflor', 'Joem Bascon', 'Archie Alemania', 'Alex Medina', 'Art Acuna', 'Epy Quizon', 'Mylene Dizon', 'Bing Pimentel', 'Nonie Buencamino', 'Ketchup Eusebio', 'Lorenz Martinez', 'Alvin Anson', 'Leo Martinez', 'Ronnie Lazaro', 'John Arcilla']","[['Jerrold Tarog', 'Director'], ['Henry Francia', 'Screenwriter'], ['E.A. Rocha', 'Screenwriter'], ['Jerrold Tarog', 'Screenwriter'], ['E.A. Rocha', 'Producer'], ['Fernando Ortigas', 'Executive Producer'], ['Leo Martinez', 'Executive Producer'], ['Vicente Nebrida', 'Executive Producer'], ['Ben Padero', 'Production Designer'], ['Jerrold Tarog', 'Editor']]",,"$15,485 (7.5% of total gross)",2.38 (domestic box office/biggest weekend),3.6% (domestic box office/worldwide),"3 opening theaters/42 max. theaters, 1.6 weeks average run per theater","$255,408","September 9th, 2015 (Wide) (Philippines)
",118 minutes,vs. The Big Doll HouseCreate your own comparison chart…,Original Screenplay,Action,Live Action,Historical Fiction,Philippines,"English, Filipino, Spanish, Tagalog",,"October 30th, 2015 (Limited) by Abramorama Films",,"R for strong bloody violence, some language and brief nudity.(Rating bulletin 2396 (Cert #50098), 10/21/2015)","Biography, War, Set in Philippines, 1890s, Scene in End Credits, Betrayal",Artikulo Uno Productions,"$206,040","$5,459,601","$5,665,641",,,
286,https://www.the-numbers.com/movie/Life-(2015),"['Joel Edgerton', 'Alessandra Mastronardi', 'Ben Kingsley', 'Stella Schnabel', 'Robert Pattinson', 'Dane DeHaan']","[['Anton Corbijn', 'Director'], ['Luke Davies', 'Screenwriter'], ['Iain Canning', 'Producer'], ['Emile Sherman', 'Producer'], ['Christina Piovesan', 'Producer'], ['Benito Mueller', 'Producer'], ['Wolfgang Mueller', 'Producer'], ['Tessa Ross', 'Executive Producer'], ['Mark Slone', 'Executive Producer'], ['Michael Merkt*', 'Executive Producer'], ['Mark Roberts', 'Executive Producer'], ['Sheldon Rabinowitz', 'Executive Producer'], ['Ross Jacobson', 'Executive Producer'], ['Charlotte Bruus Christensen', 'Director of Photography'], ['Anastasia Masaro', 'Production Designer'], ['Nick Fenton', 'Editor'], ['Owen Pallett', 'Composer'], ['Ian Neil', 'Music Supervisor'], ['Gersha Phillips', 'Costume Designer'], ['Donald Mowat', 'Make up'], ['Vincent Sullivan', 'Hairstylist'], ['John Buchan', 'Casting Director-Canadian Casting'], ['Jason Knight', 'Casting Director-Canadian Casting'], ['Laura Rosenthal', 'Casting Director']]",,,,,,,"September 9th, 2015 (Wide) (France)
September 10th, 2015 (Limited) (Australia)
September 10th, 2015 (Limited) (New Zealand)
September 23rd, 2015 (Wide) (Belgium)
September 24th, 2015 (Wide) (Germany)
... Show all releases
",111 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Historical Fiction,"Australia, Canada, Germany",English,,"December 4th, 2015 (Limited) by Cinedigm","December 1st, 2015 by Cinedigm","R for some sexuality/nudity and language.(Rating bulletin 2369, 4/15/2015)","Road Trip, Film Actor, Celebrity Worship, Biography, Photography, 1950s","See-Saw Films, First Generation Films, Barry Films, Telefilm Canada, Film4, Screen Australia, Filmfoederung Hamburg Schleswig-Holstein, FilmNation Entertainment, Corner Piece Capital LLC, Entertainment One, Harold Greenberg Fund, Cross City Sales",n/a,"$5,536,354","$5,536,354",,,
287,https://www.the-numbers.com/movie/Maze-Runner-The-Scorch-Trials,"['Dylan O’Brien', 'Kaya Scodelario', 'Thomas Brodie-Sangster', 'Ki Hong Lee']","[['Wes Ball', 'Director'], ['T.S. Nowlin', 'Screenwriter'], ['James Dashner', ""Based on the Novel 'The Scorch Trials' by""], ['Ellen Goldsmith-Vein', 'Producer'], ['Wyck Godfrey', 'Producer'], ['Marty Bowen', 'Producer'], ['Lee Stollman', 'Producer'], ['Joe Hartwick Jr', 'Producer'], ['Wes Ball', 'Executive Producer'], ['T.S. Nowlin', 'Executive Producer'], ['Lindsay Williams', 'Executive Producer'], ['Edward Gamarra', 'Executive Producer'], ['Daniel T. Dorrance', 'Production Designer'], ['Don Zimmerman', 'Editor'], ['John Paesano', 'Composer'], ['Gyula Pados', 'Director of Photography']]","$61,000,000 (worldwide box office is 5.1 times production budget)","$30,316,510 (37.1% of total gross)",2.69 (domestic box office/biggest weekend),26.3% (domestic box office/worldwide),"3,791 opening theaters/3,792 max. theaters, 5.1 weeks average run per theater","$101,271,399","September 9th, 2015 (Wide) (Philippines)
September 9th, 2015 (Wide) (Taiwan)
September 10th, 2015 (Wide) (Argentina)
September 10th, 2015 (Wide) (Australia)
September 10th, 2015 (Wide) (Cambodia)
... Show all releases
",131 minutes,vs. The 5th WaveCreate your own comparison chart…,Based on Fiction Book/Short Story,Action,Live Action,Science Fiction,United States,English,The Maze Runner,"September 18th, 2015 (Wide) by 20th Century FoxSeptember 18th, 2015 (IMAX) by 20th Century Fox","December 4th, 2015 by Fox Home Entertainment",PG-13,"Young Adult Book Adaptation, Post Apocalypse, Zombies, Dystopia, 3-D, 3-D - Post-production Conversion, Action Adventure","Gotham Group, Temple Hill Entertainment","$81,697,192","$228,868,970","$310,566,162",,"$13,065,774","$13,065,774"
