,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Domestic Releases:,Video Release:,MPAA Rating:,Keywords:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
143,https://www.the-numbers.com/movie/Samjingeurup-yeongeotoikban-(2020-South-Korea),[],"[['Jong-pil Lee', 'Director']]",,,,,,,"October 21st, 2020 (Wide) (South Korea)
",110 minutes,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Republic of Korea,Korean,,,,,,,n/a,"$12,747,849","$12,747,849",,,
144,https://www.the-numbers.com/movie/Jin-gang-chuan-(2020-China),[],"[['Fan Guo (郭帆)', 'Director'], ['Hu Guan', 'Director'], ['Lu Yang', 'Director']]",,,,,,,"October 23rd, 2020 (Wide), released as Sacrifice (China)
November 20th, 2020 (Wide) (Hong Kong)
",122 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Dramatization,China,Mandarin,,,,,,,n/a,"$167,007,608","$167,007,608",,,
145,https://www.the-numbers.com/movie/Craft-Legacy-The-(2020),"['Michelle Monaghan', 'David Duchovny', 'Cailee Spaeny', 'Gideon Adlon', 'Lovie Simone', 'Zoey Luna']","[['Zoe Lister-Jones', 'Director'], ['Zoe Lister-Jones', 'Screenwriter'], ['Douglas Wick', 'Producer'], ['Lucy Fisher', 'Producer'], ['Jason Blum', 'Producer'], ['Andrew Fleming', 'Executive Producer'], ['Lucas Wiesendanger', 'Executive Producer'], ['Daniel Bekerman', 'Executive Producer'], ['Beatriz Sequeira', 'Executive Producer'], ['Jeanette Volturno-Brill', 'Executive Producer'], ['Couper Samuelson', 'Executive Producer'], ['Zoe Lister-Jones', 'Executive Producer'], ['Natalia Anderson', 'Executive Producer'], ['Hillary Spera', 'Director of Photography'], ['Avery Plewes', 'Costume Designer'], ['Terri Taylor', 'Casting Director'], ['Sarah Domeier Lindo*', 'Casting Director']]",,,,,,,"October 28th, 2020 (Wide) (United Kingdom)
October 29th, 2020 (Limited) (Australia)
October 29th, 2020 (Limited) (France)
October 29th, 2020 (Limited) (Germany)
October 29th, 2020 (Wide), released as Jovenes Brujas Nueva Hermandad (Mexico)
... Show all releases
",94 minutes,vs. The Invisible ManCreate your own comparison chart…,Original Screenplay,Horror,Live Action,Contemporary Fiction,United States,English,,"October 28th, 2020 by Sony Pictures Home Entertainment","PG-13 for thematic elements, crude and sexual content, language and brief drug material.(Rating bulletin 2651 (cert #52904), 10/14/2020)","Supernatural Horror, Supernatural, Witches, High School, Delayed Sequel","Columbia Pictures, Blumhouse, Red Wagon Entertainment",The Craft,n/a,"$2,704,918","$2,704,918","$986,930","$2,178,496","$3,165,426"
146,https://www.the-numbers.com/movie/Come-Play-(2020),"['John Gallagher, Jr.', 'Winslow Fegley', 'Jayden Marine', 'Gavin MacIver-Wright', 'Gillian Jacobs', 'Azhy Robertson']","[['Jacob Chase', 'Director'], ['Jacob Chase', 'Screenwriter'], ['Alex Heineman', 'Producer'], ['Andrew Rona', 'Producer'], ['Alan C. Blomquist', 'Executive Producer'], ['Jeb Brody', 'Executive Producer'], ['Maxime Alexandre', 'Director of Photography'], ['David J. Bomba', 'Production Designer'], ['Gregory Plotkin', 'Editor'], ['Marcia Scott', 'Costume Designer'], ['Roque Banos', 'Composer'], ['Rori Bergman', 'Casting Director']]","$3,119,875 (29.8% of total gross)",3.36 (domestic box office/biggest weekend),83.0% (domestic box office/worldwide),"$9,000,000 (worldwide box office is 1.4 times production budget)","2,183 opening theaters/2,213 max. theaters, 5.4 weeks average run per theater","$11,531,220","October 29th, 2020 (Wide) (Hong Kong)
October 30th, 2020 (Wide), released as Ateik pažaisti (Lithuania)
October 30th, 2020 (Wide) (Poland)
October 30th, 2020 (Wide), released as A Maldição de Larry (Portugal)
November 27th, 2020 (Wide) (India)
... Show all releases
",96 minutes,vs. My Bloody ValentineCreate your own comparison chart…,Based on Short Film,Horror,Live Action,Contemporary Fiction,United States,English,"October 30th, 2020 (Wide) by Focus Features","November 15th, 2020 by Universal Home Entertainment","PG-13 for terror, frightening images and some language.(Rating bulletin 2621 (Cert #52648), 3/18/2020)","Supernatural Horror, Supernatural","Amblin Partners, Reliance Entertainment, The Picture Company",,"$10,475,990","$2,148,184","$12,624,174","$475,142","$228,903","$704,045"
147,https://www.the-numbers.com/movie/Kimi-no-Me-ga-Toikakete-Iru-(2020-Japan),[],"[['Takahiro Miki', 'Director']]",,,,,,,"October 30th, 2020 (Wide) (Japan)
March 11th, 2021 (Wide), released as Your Eyes Tell (South Korea)
",123 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,Japan,Japanese,,,,,,,n/a,"$7,994,078","$7,994,078",,,
148,https://www.the-numbers.com/movie/Tsumi-no-Koe-(2020-Japan),[],"[['Nobuhiro Doi', 'Director']]",,,,,,,"October 30th, 2020 (Wide) (Japan)
",142 minutes,Create your own comparison chart…,Based on Fiction Book/Short Story,Action,Live Action,Contemporary Fiction,Japan,Japanese,,,,,,,n/a,"$10,983,063","$10,983,063",,,
149,https://www.the-numbers.com/movie/Dogol-(2020-South-Korea),[],"[['Jung-bae Park', 'Director']]",,,,,,,"November 4th, 2020 (Wide), released as Collectors (South Korea)
",114 minutes,Create your own comparison chart…,Original Screenplay,Adventure,Live Action,Contemporary Fiction,Republic of Korea,Korean,,,,,,,n/a,"$12,490,420","$12,490,420",,,
150,https://www.the-numbers.com/movie/Let-Him-Go-(2020),"['Lesley Manville', 'Diane Lane', 'Kevin Costner']","[['Tom Bezucha', 'Director'], ['Tom Bezucha', 'Screenwriter'], ['Larry Watson', 'Story based on the novel by'], ['Paula Mazur', 'Producer'], ['Mitchell Kaplan', 'Producer'], ['Tom Bezucha', 'Producer'], ['Jeffrey Lampert', 'Executive Producer'], ['Josh McLaughlin', 'Executive Producer'], ['Kimi Armstrong-Stein', 'Executive Producer'], ['Kevin Costner', 'Executive Producer'], ['Guy Godfree', 'Director of Photography'], ['Trevor Smith', 'Production Designer'], ['Jeffrey Ford', 'Editor'], ['Meg Reticker', 'Editor'], ['Carol Case', 'Costume Designer'], ['Michael Giacchino', 'Composer'], ['Avy Kaufman', 'Casting Director'], ['Evan Spence', 'Set Designer']]","$4,000,470 (42.7% of total gross)",2.34 (domestic box office/biggest weekend),86.9% (domestic box office/worldwide),,"2,454 opening theaters/2,458 max. theaters, 4.3 weeks average run per theater","$10,391,208","November 5th, 2020 (Wide) (South Korea)
November 6th, 2020 (Wide), released as Gitmesine İzin Ver (Turkey)
November 26th, 2020 (Limited) (Australia)
November 27th, 2020 (Limited) (New Zealand)
December 4th, 2020 (Wide) (Netherlands)
... Show all releases
",113 minutes,vs. FreakyCreate your own comparison chart…,Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,"November 6th, 2020 (Wide) by Focus Features","November 24th, 2020 by Universal Home Entertainment","R for violence.(Rating bulletin 2642 (Cert #52208), 8/12/2020)","Crime Thriller, Death of a Son or Daughter, Rescue, 1960s","Mazur/Kaplan Company, Focus Features",,"$9,358,025","$1,414,982","$10,773,007","$2,458,278","$1,977,505","$4,435,783"
151,https://www.the-numbers.com/movie/Feng-ping-lang-jing-(2020-China),[],"[['Li Xiao Feng', 'Director']]",,,,,,,"November 6th, 2020 (Wide), released as Back to the Wharf (China)
",118 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,China,Mandarin,,,,,,,n/a,"$12,770,000","$12,770,000",,,
152,https://www.the-numbers.com/movie/Freaky-(2020),"['Katie Finneran', 'Celeste O’Connor', 'Misha Osherovich', 'Alan Ruck', 'Vince Vaughn', 'Kathryn Newton']","[['Christopher Landon', 'Director'], ['Michael Kennedy', 'Screenwriter'], ['Christopher Landon', 'Screenwriter'], ['Jason Blum', 'Producer'], ['Couper Samuelson', 'Executive Producer'], ['Jeanette Volturno-Brill', 'Executive Producer'], ['Laurie Rose', 'Director of Photography'], ['Ben Baudhuin', 'Editor'], ['Whitney Anne Adams', 'Costume Designer'], ['Bear McCreary', 'Composer'], ['Terri Taylor', 'Casting Director'], ['Sarah Domeier Lindo*', 'Casting Director']]","$3,600,355 (39.9% of total gross)",2.51 (domestic box office/biggest weekend),50.0% (domestic box office/worldwide),"$6,000,000 (worldwide box office is 3.0 times production budget)","2,472 opening theaters/2,472 max. theaters, 4.4 weeks average run per theater","$9,994,192","November 12th, 2020 (Limited) (Australia)
November 12th, 2020 (Limited), released as Freaky: Este cuerpo está para matar (Mexico)
November 12th, 2020 (Wide) (New Zealand)
November 13th, 2020 (Limited) (Finland)
November 13th, 2020 (Wide) (Hong Kong)
... Show all releases
",101 minutes,vs. OculusCreate your own comparison chart…,Original Screenplay,Horror,Live Action,Contemporary Fiction,United States,English,"November 13th, 2020 (Wide) by Universal","December 4th, 2020 by Universal Home Entertainment","R for strong bloody horror violence, sexual content, and language throughout.(Rating bulletin 2647 (#52895), 9/16/2020)","Horror Comedy, High School, Serial Killer, Body Swap","Universal Pictures, Blumhouse, Divide/Conquer",,"$9,030,855","$9,042,578","$18,073,433","$1,580,132","$1,588,147","$3,168,279"
153,https://www.the-numbers.com/movie/Neposredstvenno-Kakha-(2020-Russia),[],"[['Viktor Shamirov', 'Director']]",,,,,,,"November 12th, 2020 (Wide), released as Непосредственно Каха! (Russia (CIS))
",110 minutes,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Russian Federation,,,,,,,Neposredstvenno Kakha (Russia),n/a,"$9,003,428","$9,003,428",,,
154,https://www.the-numbers.com/movie/Doctor-Death-no-Isan-Black-File-(2020-Japan),[],"[['Yoshihiro Fukagawa', 'Director']]",,,,,,,"November 13th, 2020 (Wide), released as The Legacy of Dr. Death: Black File (Japan)
",,Create your own comparison chart…,,,,,Japan,Japanese,,,,,,,n/a,"$6,024,046","$6,024,046",,,
155,https://www.the-numbers.com/movie/Chu-bao-(2020-China),[],"[['Lau Ho-leung', 'Director']]",,,,,,,"November 14th, 2020 (Wide), released as Caught In Time (China)
December 10th, 2020 (Limited), released as Caught in Time (Australia)
December 10th, 2020 (Wide) (New Zealand)
",95 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,China,Mandarin,,"July 27th, 2021 by Bayview Entertainment, released as Caught in Time",,,Widowmaker Films,,n/a,"$83,153,492","$83,153,492",,,
156,https://www.the-numbers.com/movie/Run-(2020),"['Pat Healy', 'Bradley Sawatzky', 'Sarah Paulson', 'Kiera Allen']","[['Aneesh Chaganty', 'Director'], ['Aneesh Chaganty', 'Screenwriter'], ['Keoni Waxman', 'Screenwriter'], ['Sev Ohanian', 'Screenwriter'], ['Sev Ohanian', 'Producer'], ['Natalie Qasabian', 'Producer'], ['Keoni Waxman', 'Producer'], ['Torin Borrowdale', 'Composer'], ['Michael Richard Plowman', 'Composer'], ['Hillary Spera', 'Director of Photography']]",,,,,,,"November 20th, 2020 (Limited), released as Взаперти (Russia (CIS))
November 20th, 2020 (Wide) (South Korea)
January 1st, 2021 (Wide) (Australia)
May 27th, 2021 (Wide) (Israel)
June 10th, 2021 (Wide) (Italy)
... Show all releases
",,vs. EndgameCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,2020 (Canceled) by Lionsgate,"November 20th, 2020 by Hulu","PG-13 for disturbing thematic content, some violence/terror and language.(Rating bulletin 2646 (Cert #52587), 9/9/2020)",,Lionsgate,,n/a,"$5,491,510","$5,491,510",,,
157,https://www.the-numbers.com/movie/Stand-by-Me-Doraemon-2-(2020-Japan),[],"[['Ryuichi Yagi', 'Director'], ['Takashi Yamazaki', 'Director']]",,,,,,,"November 20th, 2020 (Wide) (Japan)
April 1st, 2021 (Wide) (Hong Kong)
May 19th, 2021 (Wide) (South Korea)
May 23rd, 2021 (Wide) (China)
",96 minutes,vs. Your NameCreate your own comparison chart…,Original Screenplay,Comedy,Digital Animation,,Japan,"English, German, Hindi, Japanese, Korean, Spanish, Urdu",,,,,,Doraemon,n/a,"$66,606,471","$66,606,471",,,
158,https://www.the-numbers.com/movie/Croods-A-New-Age-The-(2020),"['Nicolas Cage', 'Emma Stone', 'Ryan Reynolds', 'Catherine Keener', 'Cloris Leachman', 'Clark Duke', 'Leslie Mann', 'Peter Dinklage', 'Kelly Marie Tran']","[['Joel Crawford', 'Director'], ['Mark Swift', 'Producer'], ['Kirk DeMicco', 'Story by'], ['Chris Sanders', 'Story by'], ['Kevin Hageman', 'Screenwriter'], ['Dan Hageman', 'Screenwriter'], ['Mark Mothersbaugh', 'Composer']]","$9,724,200 (16.6% of total gross)",6.02 (domestic box office/biggest weekend),27.3% (domestic box office/worldwide),"$65,000,000 (worldwide box office is 3.3 times production budget)","2,211 opening theaters/2,211 max. theaters, 20.6 weeks average run per theater","$62,268,540","November 26th, 2020 (Wide) (China)
November 27th, 2020 (Limited) (Middle East Region)
November 27th, 2020 (Limited) (Singapore)
November 27th, 2020 (Limited) (Taiwan)
November 27th, 2020 (Limited) (Thailand)
... Show all releases
",95 minutes,"Blockbusters, 2020vs. AntzCreate your own comparison chart…",Original Screenplay,Adventure,Digital Animation,Kids Fiction,United States,English,"November 25th, 2020 (Wide) by Universal","December 18th, 2020 by Universal Home Entertainment","PG for peril, action and rude humor.(Rating bulletin 2646 (Cert #52812), 9/9/2020)","Development Hell, Delayed Sequel, 3-D, 3-D - Shot in 3-D, Disrupted by COVID-19 pandemic, Family Adventure, Family Movie","DreamWorks Animation, Dentsu Inc.",The Croods,"$58,568,815","$156,221,431","$214,790,246","$13,706,002","$15,143,424","$28,849,426"
159,https://www.the-numbers.com/movie/Yi-miao-zhong-(2020-China),[],"[['Zhang Yimou', 'Director']]",,,,,,,"November 26th, 2020 (Wide), released as One Second (China)
October 15th, 2021 (Wide) (Spain)
December 16th, 2021 (Limited), released as One Second (Australia)
December 16th, 2021 (Wide), released as One Second (Italy)
January 1st, 2022 (Limited), released as One Second (New Zealand)
... Show all releases
",104 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Historical Fiction,China,Mandarin,,,,,,,n/a,"$20,327,572","$20,327,572",,,
160,https://www.the-numbers.com/movie/Ru-Guo-Sheng-Yin-Bu-Ji-De-(2020-China),[],"[['Luo Luo', 'Director']]",,,,,,,"December 4th, 2020 (Wide), released as The End of Endless Love (China)
",102 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Fantasy,China,Mandarin,,,,Romance,,,n/a,"$51,890,000","$51,890,000",,,
161,https://www.the-numbers.com/movie/Soul-Snatcher-(2020-China),[],"[['Haolin Song', 'Director']]",,,,,,,"December 4th, 2020 (Wide) (China)
December 10th, 2020 (Limited) (Australia)
December 10th, 2020 (Wide) (New Zealand)
April 29th, 2021 (Wide) (South Korea)
",125 minutes,Create your own comparison chart…,Based on Fiction Book/Short Story,Action,Live Action,Fantasy,"China, Hong Kong",Mandarin,,,,,,,n/a,"$28,501,108","$28,501,108",,,
162,https://www.the-numbers.com/movie/Takizawa-Enbujo-Zero-(2020-Japan),[],"[['Hideaki Takizawa', 'Director']]",,,,,,,"December 4th, 2020 (Wide) (Japan)
",,Create your own comparison chart…,Based on Real Life Events,Multiple Genres,Live Action,Factual,Japan,Japanese,,,,,,,n/a,"$15,179,804","$15,179,804",,,
163,https://www.the-numbers.com/movie/Mu-Yu-Zhi-Wang-(2020-China),[],"[['Xiaoxing Yi', 'Director']]",,,,,,,"December 8th, 2020 (Wide), released as Bath Buddy (China)
",,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,China,Mandarin,,,,,,,n/a,"$62,460,000","$62,460,000",,,
164,https://www.the-numbers.com/movie/Serebryanye-konki-(2020-Russia),[],"[['Michael Lockshin', 'Director']]",,,,,,,"December 10th, 2020 (Wide), released as Серебряные коньки (Russia (CIS))
",130 minutes,Create your own comparison chart…,,Adventure,Live Action,,Russian Federation,Russian,,"June 16th, 2021 by Netflix, released as Silver Skates",,,,,n/a,"$7,682,387","$7,682,387",,,
165,https://www.the-numbers.com/movie/Minari,"['Han Yeri', 'Youn Yuh-jung', 'Will Patton', 'Noel Kate Cho', 'Alan S. Kim', 'Steven Yeun', 'Alan Kim']","[['Lee Isaac Chung', 'Director'], ['Lee Isaac Chung', 'Screenwriter'], ['Dede Gardner', 'Producer'], ['Jeremy Kleiner', 'Producer'], ['Christina Oh', 'Producer'], ['Josh Bachove', 'Executive Producer'], ['Brad Pitt', 'Executive Producer'], ['Steven Yeun', 'Executive Producer'], ['Yong Ok Lee', 'Production Designer'], ['Harry Yoon', 'Editor']]",,9.69 (domestic box office/biggest weekend),19.2% (domestic box office/worldwide),"$2,000,000 (worldwide box office is 7.7 times production budget)",,"$2,979,065","February 11th, 2021 (Wide) (New Zealand)
February 18th, 2021 (Limited) (Australia)
March 3rd, 2021 (Wide) (South Korea)
March 12th, 2021 (Wide) (Spain)
April 8th, 2021 (Wide), released as Минари (Russia (CIS))
... Show all releases
",115 minutes,vs. The FarewellCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Historical Fiction,United States,English,"December 11th, 2020 (Virtual) by A24February 12th, 2021 (Limited) by A24","February 26th, 2021 by A24","PG-13 for some thematic elements and a rude gesture.(Rating bulletin 2649 (cert#52483), 9/30/2020)","Sundance Film Festival 2020, Set in Arkansas, 1980s, Family Drama, Immigration, Asian-Americans, Life on a Farm, 2021 Oscars Best Picture Nominee",Plan B Entertainment,,"$2,964,816","$12,509,843","$15,474,659","$206,891","$341,213","$548,104"
166,https://www.the-numbers.com/movie/New-Interpretations-Records-of-the-Three-Kingdoms-(2020-Japan),[],"[['Yuichi Fukuda', 'Director']]",,,,,,,"December 11th, 2020 (Wide) (Japan)
June 24th, 2021 (Wide), released as The New Interpretation of the Three Kingdom Saga (South Korea)
",,Create your own comparison chart…,,Comedy,Live Action,,Japan,Japanese,"December 11th, 2020 (Wide)",,,,,,n/a,"$21,843,413","$21,843,413",,,
167,https://www.the-numbers.com/movie/Wonder-Woman-1984-(2020),"['Robin Wright', 'Connie Nielsen', 'Gal Gadot', 'Chris Pine', 'Kristen Wiig', 'Pedro Pascal']","[['Patty Jenkins', 'Director'], ['Patty Jenkins', 'Screenwriter'], ['Geoff Johns', 'Screenwriter'], ['David Callaham', 'Screenwriter'], ['Patty Jenkins', 'Story by'], ['Geoff Johns', 'Story by'], ['Patty Jenkins', 'Producer'], ['Gal Gadot', 'Producer'], ['Stephen Jones', 'Producer'], ['Zack Snyder', 'Producer'], ['Deborah Snyder', 'Producer'], ['Charles Roven', 'Producer'], ['Rebecca Steel Roven', 'Executive Producer'], ['Richard Suckle', 'Executive Producer'], ['Marianne Jenkins', 'Executive Producer'], ['Geoff Johns', 'Executive Producer'], ['Walter Hamada', 'Executive Producer'], ['Chantal Nong', 'Executive Producer'], ['Wesley Coller', 'Executive Producer'], ['Aline Bonetto', 'Production Designer'], ['Richard Pearson', 'Editor'], ['Hans Zimmer', 'Composer'], ['Matthew Jensen', 'Director of Photography']]","$16,701,957 (35.7% of total gross)",2.80 (domestic box office/biggest weekend),28.1% (domestic box office/worldwide),"$200,000,000 (worldwide box office is 0.8 times production budget)","2,151 opening theaters/2,218 max. theaters, 13.3 weeks average run per theater","$49,458,418","December 16th, 2020 (Limited) (United Kingdom)
December 17th, 2020 (Wide) (China)
December 17th, 2020 (Wide), released as Mujer Maravilla 1984 (Mexico)
December 17th, 2020 (Wide), released as Mulher-Maravilha 1984 (Portugal)
December 18th, 2020 (Wide) (Brazil)
... Show all releases
",151 minutes,vs. Godzilla vs. KongCreate your own comparison chart…,Based on Comic/Graphic Novel,Action,Live Action,Super Hero,United States,English,"December 25th, 2020 (Wide) by Warner Bros.December 25th, 2020 (IMAX) by Warner Bros.","December 25th, 2020 by Max","PG-13 for sequences of action and violence.(Rating bulletin 2626 (Cert #52443), 4/22/2020)","3-D, IMAX: DMR","Atlas Entertainment, Stone Quarry, Warner Bros.",Wonder WomanDC Extended Universe,"$46,801,036","$119,559,196","$166,360,232","$16,178,109","$22,976,307","$39,154,416"
168,https://www.the-numbers.com/movie/Fatale-(2020),"['Mike Colter', 'Danny Pino', 'Tyrin Turner', 'Sam Daly', 'David Hoflin', 'Damaris Lewis', 'Hilary Swank', 'Michael Ealy']","[['Deon Taylor', 'Director'], ['David Loughery', 'Screenwriter'], ['Roxanne Avent', 'Producer'], ['Deon Taylor', 'Producer'], ['Hilary Swank', 'Producer'], ['Robert F. Smith', 'Executive Producer'], ['Marc Hammer', 'Executive Producer'], ['David Loughery', 'Executive Producer'], ['Philip Schneider', 'Executive Producer'], ['Omar Joseph', 'Co-Executive Producer'], ['Carl Goldstein', 'Co-Producer'], ['Geoff Zanelli', 'Composer'], ['Dante Spinotti', 'Director of Photography'], ['Charlie Campbell', 'Production Designer'], ['Eric L. Beason', 'Editor'], ['Peck Prior', 'Editor'], ['Kim Taylor-Coleman', 'Casting Director']]","$918,112 (14.6% of total gross)",6.87 (domestic box office/biggest weekend),92.4% (domestic box office/worldwide),,"1,107 opening theaters/1,222 max. theaters, 8.9 weeks average run per theater","$6,663,829","February 11th, 2021 (Wide), released as Опасный соблазн (Russia (CIS))
May 6th, 2021 (Wide) (Australia)
",102 minutes,vs. Wonder Woman 1984Create your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,"December 18th, 2020 (Wide) by Lionsgate","January 8th, 2021 by Lionsgate Home Entertainment","R for violence, sexual content and language.(Rating bulletin 2656 (cert #52668), 11/18/2020)","Disrupted by COVID-19 pandemic, Infidelity, Relationships Gone Wrong, Psychological Thriller, Femme Fatale, Framed, One Night Stand, Film Noir","Hidden Empire Film Group, Lionsgate",,"$6,306,897","$516,423","$6,823,320","$1,069,872","$915,484","$1,985,356"
169,https://www.the-numbers.com/movie/Yakusoku-no-Neverland-(2020-Japan),[],"[['Yûichirô Hirakawa', 'Director']]",,,,,,,"December 18th, 2020 (Wide) (Japan)
April 7th, 2022 (Wide) (South Korea)
",119 minutes,Create your own comparison chart…,Based on Comic/Graphic Novel,Action,,,Japan,,,,,,,,n/a,"$7,761,083","$7,761,083",,,
170,https://www.the-numbers.com/movie/Chai-Dan-Zhuan-Jia-Er-(2020-Hong-Kong),[],"[['Herman Yau', 'Director']]",,,,,,,"December 20th, 2020 (Wide), released as Shock Wave 2 (China)
December 24th, 2020 (Wide) (Australia)
December 24th, 2020 (Wide), released as Shock Wave 2 (New Zealand)
February 19th, 2021 (Wide) (Hong Kong)
May 20th, 2021 (Wide), released as Shock Wave 2 (South Korea)
... Show all releases
",120 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,"China, Hong Kong","Cantonese, Mandarin",,,,,,Shock Wave,n/a,"$203,481,407","$203,481,407",,,
171,https://www.the-numbers.com/movie/Ensemble-c-est-tout,[],[],,,,,,,"December 24th, 2020 (Wide), released as Hunting and Gathering (South Korea)
",97 minutes,Create your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,France,French,,,,Romance,,,n/a,"$17,988,919","$17,988,919",,,
172,https://www.the-numbers.com/movie/Ming-Tian-Ni-Shi-Fou-Yi-Ran-Ai-Wo-(2020-China),[],"[['Nan Zhou', 'Director']]",,,,,,,"December 24th, 2020 (Wide) (Australia)
December 24th, 2020 (Wide), released as I Remember (New Zealand)
December 25th, 2020 (Wide), released as I Remember (China)
March 11th, 2021 (Wide), released as I Remember (South Korea)
",99 minutes,Create your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,China,Mandarin,,,,,,,n/a,"$10,728,943","$10,728,943",,,
173,https://www.the-numbers.com/movie/Ogon-(2020-Russia),[],"[['Aleksey Nuzhnyy', 'Director']]",,,,,,,"December 24th, 2020 (IMAX), released as Огонь IMAX (Russia (CIS))
March 17th, 2021 (Wide), released as FIRE (South Korea)
April 30th, 2021 (Wide), released as Ugnis (Огонь) (Lithuania)
",,Create your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,Russian Federation,Russian,,,,,,,n/a,"$14,746,111","$14,746,111",,,
174,https://www.the-numbers.com/movie/Soul-(2020),"['Rachel House', 'Alice Braga', 'Phylicia Rashad', 'Donnell Rawlings', 'Questlove*', 'Angela Bassett', 'Daveed Diggs', 'Wes Studi', 'Jamie Foxx', 'Tina Fey', 'Graham Norton']","[['Pete Docter', 'Director'], ['Kemp Powers', 'Co-Director'], ['Dana Murray', 'Producer'], ['Kiri Hart', 'Executive Producer'], ['Dan Scanlon', 'Executive Producer'], ['Kevin Nolting', 'Editor'], ['Kemp Powers', 'Screenwriter'], ['Mike Jones', 'Screenwriter'], ['Pete Docter', 'Screenwriter'], ['Pete Docter', 'Story by'], ['Mike Jones', 'Story by'], ['Kemp Powers', 'Story by'], ['Michael Fong', 'Visual Effects Supervisor'], ['Jude Brownbill', 'Animation Supervisor'], ['Bobby Podesta', 'Animation Supervisor'], ['Matt Aspbury', 'Director of Photography'], ['Ian Megibben', 'Director of Photography'], ['Steve Pilcher', 'Production Designer'], ['Trent Reznor', 'Composer'], ['Atticus Ross', 'Composer']]",,,,,,,"November 26th, 2020 (Canceled) (Germany)
November 27th, 2020 (Canceled) (United Kingdom)
December 24th, 2020 (Wide) (Ukraine)
December 24th, 2020 (Wide) (United Arab Emirates)
December 25th, 2020 (Wide) (Saudi Arabia)
... Show all releases
",106 minutes,vs. LucaCreate your own comparison chart…,Original Screenplay,Adventure,Digital Animation,Kids Fiction,United States,English,"November 20th, 2020 (Canceled) by Walt Disney","December 25th, 2020 by Disney+","PG for thematic elements and some language.(Rating bulletin 2640 (Cert #52618), 7/29/2020)","Family Adventure, Musicians",Disney-Pixar,,n/a,"$118,711,648","$118,711,648","$4,702,137","$7,059,911","$11,762,048"
175,https://www.the-numbers.com/movie/Eiga-Entotsu-Machi-no-Poupelle-(2021-Japan),[],"[['Yuusuke Hirota', 'Director']]",,,,,,,"December 25th, 2020 (Wide) (Japan)
June 4th, 2021 (Wide) (South Korea)
",100 minutes,Create your own comparison chart…,Based on Fiction Book/Short Story,Adventure,Digital Animation,Fantasy,Japan,Japanese,"December 30th, 2021 (Limited) by Eleven Arts, released as Poupelle of Chimney Town","May 31st, 2022, released as Poupelle of Chimney Town","PG for violence, some action and thematic elements.(Rating bulletin 2707 (cert #53502), 11/17/2021)","Family Adventure, Anime, Novel or Other Work Adapted by Author",,,n/a,"$20,643,297","$20,643,297",,,
